,"""About the data: Exported on Nov 01, 2019. Criteria: Researcher is Mark A Brzezinski. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.""
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
101,400,pub.1030558768,10.1046/j.1365-2818.2001.00887.x,11422673,,Micromechanical and structural properties of a pennate diatom investigated by atomic force microscopy,Journal of Microscopy,,"Diatoms; Elasticity; Mathematics; Microscopy, Atomic Force",2001-06,2001,202,3,518-532,All OA; Gold,Article,"Almqvist, N.; Delamo, Y.; Smith, B. L.; Thomson, N. H.; Bartholdson, Å.; Lal, R.; Brzezinski, M.; Hansma, P. K.",,"Almqvist, N. (Luleå University of Technology; University of California, Santa Barbara); Delamo, Y. (University of Bordeaux); Smith, B. L. (); Thomson, N. H. (University of Leeds); Bartholdson, Å. (Luleå University of Technology); Lal, R. (University of California, Santa Barbara); Brzezinski, M. (); Hansma, P. K. ()",73,9,1.02,19.66,http://onlinelibrary.wiley.com/doi/10.1046/j.1365-2818.2001.00887.x/pdf,https://app.dimensions.ai/details/publication/pub.1030558768,02 Physical Sciences; 0299 Other Physical Sciences,02 Physical Sciences,0299 Other Physical Sciences,,,
102,100,pub.1053378456,10.1029/2000gb001297,,,"A time series study of silica production and flux in an eastern boundary region: Santa Barbara Basin, California",Global Biogeochemical Cycles,,,2001-06,2001,15,2,517-531,All OA; Gold,Article,"Shipe, Rebecca F.; Brzezinski, Mark A.",,"Shipe, Rebecca F. (); Brzezinski, Mark A. ()",31,4,,2.22,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2000GB001297,https://app.dimensions.ai/details/publication/pub.1053378456,04 Earth Sciences; 0405 Oceanography,04 Earth Sciences,0405 Oceanography,,,
103,100,pub.1023466889,10.1016/s0278-4343(00)00101-1,,,The origin of transparent exopolymer particles (TEP) and their role in the sedimentation of particulate matter,Continental Shelf Research,,,2001-03,2001,21,4,327-346,"All OA; Green, Published",Article,"Passow, U; Shipe, R.F; Murray, A; Pak, D.K; Brzezinski, M.A; Alldredge, A.L","Passow, U","Passow, U (University of California, Santa Barbara); Shipe, R.F (University of California, Santa Barbara); Murray, A (University of California, Santa Barbara); Pak, D.K (University of California, Santa Barbara); Brzezinski, M.A (University of California, Santa Barbara); Alldredge, A.L (University of California, Santa Barbara)",190,29,,15.27,https://epic.awi.de/id/eprint/6316/1/Pas2001c.pdf,https://app.dimensions.ai/details/publication/pub.1023466889,0602 Ecology; 06 Biological Sciences,0602 Ecology,06 Biological Sciences,,,
104,100,pub.1010282133,10.1016/s0967-0645(01)00076-5,,,A seasonal progression of Si limitation in the Pacific sector of the Southern Ocean,Deep Sea Research Part II Topical Studies in Oceanography,,,2001-01,2001,48,19-20,3973-3995,Closed,Article,"Nelson, David M.; Brzezinski, Mark A.; Sigmon, Daniel E.; Franck, Valerie M.","Nelson, David M.","Nelson, David M. (Oregon State University); Brzezinski, Mark A. (University of California, Santa Barbara); Sigmon, Daniel E. (Oregon State University); Franck, Valerie M. (University of California, Santa Barbara)",95,9,,6.82,,https://app.dimensions.ai/details/publication/pub.1010282133,04 Earth Sciences; 0405 Oceanography,04 Earth Sciences,0405 Oceanography,,,
105,100,pub.1005480797,10.1016/s0967-0645(01)00078-9,,,Silicon dynamics within an intense open-ocean diatom bloom in the Pacific sector of the Southern Ocean,Deep Sea Research Part II Topical Studies in Oceanography,,,2001-01,2001,48,19-20,3997-4018,Closed,Article,"Brzezinski, Mark A.; Nelson, David M.; Franck, Valerie M.; Sigmon, Daniel E.","Brzezinski, Mark A.","Brzezinski, Mark A. (); Nelson, David M. (Oregon State University); Franck, Valerie M. (University of California, Santa Barbara); Sigmon, Daniel E. (Oregon State University)",123,9,,8.82,,https://app.dimensions.ai/details/publication/pub.1005480797,04 Earth Sciences; 0405 Oceanography,04 Earth Sciences,0405 Oceanography,,,
106,100,pub.1000381706,10.1016/s0967-0645(01)00089-3,,,Upper ocean export of particulate organic carbon and biogenic silica in the Southern Ocean along 170°W,Deep Sea Research Part II Topical Studies in Oceanography,,,2001-01,2001,48,19-20,4275-4297,Closed,Article,"Buesseler, K.O.; Ball, L.; Andrews, J.; Cochran, J.K.; Hirschberg, D.J.; Bacon, M.P.; Fleer, A.; Brzezinski, M.","Buesseler, K.O.","Buesseler, K.O. (Woods Hole Oceanographic Institution); Ball, L. (Woods Hole Oceanographic Institution); Andrews, J. (Woods Hole Oceanographic Institution); Cochran, J.K. (Stony Brook University); Hirschberg, D.J. (Stony Brook University); Bacon, M.P. (Woods Hole Oceanographic Institution); Fleer, A. (Woods Hole Oceanographic Institution); Brzezinski, M. (University of California, Santa Barbara)",113,5,,8.11,,https://app.dimensions.ai/details/publication/pub.1000381706,04 Earth Sciences; 0405 Oceanography,04 Earth Sciences,0405 Oceanography,,,
107,100,pub.1026628053,10.1016/s0921-8181(00)00052-7,,,A review of the Si cycle in the modern ocean: recent progress and missing gaps in the application of biogenic opal as a paleoproductivity proxy,Global and Planetary Change,,,2000-12,2000,26,4,317-365,Closed,Article,"Ragueneau, O; Tréguer, P; Leynaert, A; Anderson, R.F; Brzezinski, M.A; DeMaster, D.J; Dugdale, R.C; Dymond, J; Fischer, G; François, R; Heinze, C; Maier-Reimer, E; Martin-Jézéquel, V; Nelson, D.M; Quéguiner, B","Ragueneau, O","Ragueneau, O (European Institute for Marine Studies); Tréguer, P (European Institute for Marine Studies); Leynaert, A (European Institute for Marine Studies); Anderson, R.F (Lamont-Doherty Earth Observatory); Brzezinski, M.A (University of California, Santa Barbara); DeMaster, D.J (North Carolina State University); Dugdale, R.C (San Francisco State University); Dymond, J (Oregon State University); Fischer, G (University of Bremen); François, R (Woods Hole Oceanographic Institution); Heinze, C (Max Planck Society); Maier-Reimer, E (Max Planck Society); Martin-Jézéquel, V (European Institute for Marine Studies); Nelson, D.M (Oregon State University); Quéguiner, B ()",462,38,,28.62,,https://app.dimensions.ai/details/publication/pub.1026628053,04 Earth Sciences; 0405 Oceanography,04 Earth Sciences,0405 Oceanography,,,
108,400,pub.1021694320,10.1007/s002390010111,11080371,,"Evaluation of Sequence Variation and Selection in the Bindin Locus of the Red Sea Urchin, Strongylocentrotus franciscanus",Journal of Molecular Evolution,,"Alleles; Animals; Base Sequence; DNA; Evolution, Molecular; Genetic Variation; Glycoproteins; Molecular Sequence Data; Point Mutation; Polymorphism, Genetic; Receptors, Cell Surface; Sea Urchins; Selection, Genetic; Sequence Alignment; Sequence Analysis, DNA; Sequence Homology, Nucleic Acid",2000-11,2000,51,5,481-490,Closed,Article,"Debenham, Patty; Brzezinski, Mark A.; Foltz, Kathy R.",,"Debenham, Patty (University of California, Santa Barbara); Brzezinski, Mark A. (University of California, Santa Barbara); Foltz, Kathy R. (University of California, Santa Barbara)",19,1,0.38,1.04,,https://app.dimensions.ai/details/publication/pub.1021694320,0604 Genetics; 06 Biological Sciences,0604 Genetics,06 Biological Sciences,,,
109,400,pub.1028044463,10.1016/s0022-0981(00)00242-2,11018236,,"Genetic structure of populations of the red sea urchin, Strongylocentrotus franciscanus",Journal of Experimental Marine Biology and Ecology,,,2000-10,2000,253,1,49-62,Closed,Article,"Debenham, Patty; Brzezinski, Mark; Foltz, Kathy; Gaines, Steven","Debenham, Patty","Debenham, Patty (University of California, Santa Barbara); Brzezinski, Mark (University of California, Santa Barbara); Foltz, Kathy (University of California, Santa Barbara); Gaines, Steven (University of California, Santa Barbara)",23,2,0.19,1.26,,https://app.dimensions.ai/details/publication/pub.1028044463,0604 Genetics; 06 Biological Sciences,0604 Genetics,06 Biological Sciences,,,
110,200,pub.1096086049,10.1142/9789812793867_0044,,,"SILICON-32: DIATOMS, THE SILICON CYCLE, AND THE CLIMATE",,Isotope Production and Applications in the 21st Century,,2000-10,2000,,,193-196,Closed,Proceeding,"PHILLIPS, DENNIS R.; KUDELA, RAPHAEL M.; HAMILTON, VIRGINIA T.; BRZEZINSKI, MARK A.",,"PHILLIPS, DENNIS R. (Los Alamos National Laboratory); KUDELA, RAPHAEL M. (Los Alamos National Laboratory); HAMILTON, VIRGINIA T. (Los Alamos National Laboratory); BRZEZINSKI, MARK A. (University of California, Santa Barbara)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1096086049,,,,,,
111,100,pub.1039061647,10.1046/j.1529-8817.2000.00019.x,,,SILICON METABOLISM IN DIATOMS: IMPLICATIONS FOR GROWTH,Journal of Phycology,,,2000-10,2000,36,5,821-840,Closed,Article,"Martin‐Jézéquel, Véronique; Hildebrand, Mark; Brzezinski, Mark A.",,"Martin‐Jézéquel, Véronique (European Institute for Marine Studies); Hildebrand, Mark (European Institute for Marine Studies); Brzezinski, Mark A. (European Institute for Marine Studies)",516,73,,29.7,,https://app.dimensions.ai/details/publication/pub.1039061647,0604 Genetics; 0601 Biochemistry and Cell Biology; 06 Biological Sciences,0604 Genetics,0601 Biochemistry and Cell Biology,06 Biological Sciences,,
112,100,pub.1016346114,10.1016/s0016-7037(00)00373-2,,,A first look at the distribution of the stable isotopes of silicon in natural waters,Geochimica et Cosmochimica Acta,,,2000-07,2000,64,14,2467-2477,Closed,Article,"De La Rocha, Christina L.; Brzezinski, Mark A.; DeNiro, Michael J.","De La Rocha, Christina L.","De La Rocha, Christina L. (University of California, Santa Barbara); Brzezinski, Mark A. (University of California, Santa Barbara); DeNiro, Michael J. (University of California, Santa Barbara)",211,19,,13.07,,https://app.dimensions.ai/details/publication/pub.1016346114,04 Earth Sciences; 0405 Oceanography,04 Earth Sciences,0405 Oceanography,,,
113,100,pub.1012353898,10.1016/s0967-0645(00)00070-9,,,Iron and silicic acid concentrations regulate Si uptake north and south of the Polar Frontal Zone in the Pacific Sector of the Southern Ocean,Deep Sea Research Part II Topical Studies in Oceanography,,,2000-01,2000,47,15-16,3315-3338,Closed,Article,"Franck, Valerie M.; Brzezinski, Mark A; Coale, Kenneth H; Nelson, David M","Franck, Valerie M.","Franck, Valerie M. (University of California, Santa Barbara); Brzezinski, Mark A (University of California, Santa Barbara); Coale, Kenneth H (California State University Los Angeles); Nelson, David M (Oregon State University)",203,7,,12.58,,https://app.dimensions.ai/details/publication/pub.1012353898,04 Earth Sciences; 0405 Oceanography,04 Earth Sciences,0405 Oceanography,,,
114,200,pub.1071175358,10.3354/meps195071,,,Effects of iron and zinc deficiency on elemental composition and silica production by diatoms,Marine Ecology Progress Series,,,2000,2000,195,,71-79,All OA; Gold,Article,"De La Rocha, CL; Hutchins, DA; Brzezinski, MA; Zhang, Y",,"De La Rocha, CL (); Hutchins, DA (); Brzezinski, MA (); Zhang, Y ()",82,9,,7.21,https://www.int-res.com/articles/meps/195/m195p071.pdf,https://app.dimensions.ai/details/publication/pub.1071175358,0602 Ecology; 0405 Oceanography; 04 Earth Sciences; 06 Biological Sciences; 0608 Zoology,0602 Ecology,0405 Oceanography,04 Earth Sciences,06 Biological Sciences,0608 Zoology
115,100,pub.1052894857,10.1029/00eo00255,,,Academic research fleet faces ship shortage,Eos,,,2000,2000,81,30,334-334,All OA; Gold,Article,"Atkinson, Larry; Brzezinski, Mark; Hebert, David; Measures, Chris; Smethie, Bill; Weingartner, Tom; Coburn, Joseph",,"Atkinson, Larry (Old Dominion University); Brzezinski, Mark (University of California, Santa Barbara); Hebert, David (University of Rhode Island); Measures, Chris (University of Hawaii at Manoa); Smethie, Bill (Lamont-Doherty Earth Observatory); Weingartner, Tom (University of Alaska System); Coburn, Joseph (Woods Hole Oceanographic Institution)",1,0,,0.28,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/00EO00255,https://app.dimensions.ai/details/publication/pub.1052894857,1402 Applied Economics; 14 Economics,1402 Applied Economics,14 Economics,,,
116,100,pub.1042291458,10.1046/j.1529-8817.1999.3561162.x,,,THE CHEMICAL FORM OF DISSOLVED SI TAKEN UP BY MARINE DIATOMS,Journal of Phycology,,,1999-12,1999,35,6,1162-1170,Closed,Article,"Del Amo, Yolanda; Brzezinski, Mark A.",,"Del Amo, Yolanda (University of California, Santa Barbara); Brzezinski, Mark A. (University of California, Santa Barbara)",80,4,,,,https://app.dimensions.ai/details/publication/pub.1042291458,0602 Ecology; 06 Biological Sciences,0602 Ecology,06 Biological Sciences,,,
117,100,pub.1039423998,10.1046/j.1529-8817.1999.3550995.x,,,A STUDY OF Si DEPOSITION SYNCHRONY IN RHIZOSOLENIA (BACILLARIOPHYCEAE) MATS USING A NOVEL 32Si AUTORADIOGRAPHIC METHOD,Journal of Phycology,,,1999-10,1999,35,5,995-1004,Closed,Article,"Shipe, Rebecca F.; Brzezinski, Mark A.",,"Shipe, Rebecca F. (University of California, Santa Barbara); Brzezinski, Mark A. (University of California, Santa Barbara)",12,2,,,,https://app.dimensions.ai/details/publication/pub.1039423998,0607 Plant Biology; 06 Biological Sciences,0607 Plant Biology,06 Biological Sciences,,,
118,100,pub.1025180111,10.1046/j.1529-8817.1999.3550896.x,,,BIOLOGICAL AND CHEMICAL CHARACTERISTICS OF THE GIANT DIATOM ETHMODISCUS (BACILLARIOPHYCEAE) IN THE CENTRAL NORTH PACIFIC GYRE,Journal of Phycology,,,1999-10,1999,35,5,896-902,Closed,Article,"Villareal, Tracy A.; Joseph, Leanne; Brzezinski, Mark A.; Shipe, Rebecca F.; Lipschultz, Fredric; Altabet, Mark A.",,"Villareal, Tracy A. (The University of Texas at Austin); Joseph, Leanne (University of Massachusetts Boston); Brzezinski, Mark A. (University of California, Santa Barbara); Shipe, Rebecca F. (University of California, Santa Barbara); Lipschultz, Fredric (Bermuda Institute of Ocean Sciences); Altabet, Mark A. (University of Massachusetts Dartmouth)",39,6,,,,https://app.dimensions.ai/details/publication/pub.1025180111,0607 Plant Biology; 06 Biological Sciences,0607 Plant Biology,06 Biological Sciences,,,
119,100,pub.1030954245,10.4319/lo.1999.44.5.1282,,,Rhizosolenia mats: An overlooked source of silica production in the open sea,Limnology and Oceanography,,,1999-07,1999,44,5,1282-1292,All OA; Gold,Article,"Shipe, Rebecca F.; Brzezinski, Mark A.; Pilskaln, Cynthia; Villareal, Tracy A.",,"Shipe, Rebecca F. (University of California, Santa Barbara); Brzezinski, Mark A. (University of California, Santa Barbara); Pilskaln, Cynthia (University of Maine); Villareal, Tracy A. (The University of Texas at Austin)",22,3,,,http://onlinelibrary.wiley.com/doi/10.4319/lo.1999.44.5.1282/pdf,https://app.dimensions.ai/details/publication/pub.1030954245,04 Earth Sciences; 0405 Oceanography,04 Earth Sciences,0405 Oceanography,,,
120,100,pub.1040834374,10.4319/lo.1999.44.4.1009,,,Inducing phytoplankton iron limitation in iron‐replete coastal waters with a strong chelating ligand,Limnology and Oceanography,,,1999-06,1999,44,4,1009-1018,All OA; Gold,Article,"Hutchins, D. A.; Franck, V. M.; Brzezinski, M. A.; Bruland, K. W.",,"Hutchins, D. A. (University of Delaware); Franck, V. M. (University of California, Santa Barbara); Brzezinski, M. A. (University of California, Santa Barbara); Bruland, K. W. (University of California, Santa Cruz)",81,5,,,https://aslopubs.onlinelibrary.wiley.com/doi/pdf/10.4319/lo.1999.44.4.1009,https://app.dimensions.ai/details/publication/pub.1040834374,04 Earth Sciences; 0405 Oceanography,04 Earth Sciences,0405 Oceanography,,,
121,100,pub.1020640670,10.1007/s002270050515,,,Neutral lipids in macroalgal spores and their role in swimming,Marine Biology,,,1999-05,1999,133,4,737-744,Closed,Article,"Reed, D. C.; Brzezinski, M. A.; Coury, D. A.; Graham, W. M.; Petty, R. L.",,"Reed, D. C. (University of California, Santa Barbara); Brzezinski, M. A. (University of California, Santa Barbara); Coury, D. A. (University of California, Santa Barbara); Graham, W. M. (Dauphin Island Sea Lab); Petty, R. L. (University of California, Santa Barbara)",38,4,,,,https://app.dimensions.ai/details/publication/pub.1020640670,0607 Plant Biology; 06 Biological Sciences,0607 Plant Biology,06 Biological Sciences,,,
122,400,pub.1029292476,10.1038/17103,29667969,,Upward transport of oceanic nitrate by migrating diatom mats,Nature,,,1999-02,1999,397,6718,423-425,Closed,Article,"Villareal, Tracy A.; Pilskaln, Cynthia; Brzezinski, Mark; Lipschultz, Fredric; Dennett, Mark; Gardner, George B.","Villareal, Tracy A.","Villareal, Tracy A. (The University of Texas at Austin); Pilskaln, Cynthia (University of Maine); Brzezinski, Mark (University of California, Santa Barbara); Lipschultz, Fredric (Bermuda Institute of Ocean Sciences); Dennett, Mark (Woods Hole Oceanographic Institution); Gardner, George B. ()",104,5,0.27,,,https://app.dimensions.ai/details/publication/pub.1029292476,04 Earth Sciences; 0405 Oceanography,04 Earth Sciences,0405 Oceanography,,,
123,100,pub.1033506740,10.1038/27174,,,Silicon-isotope composition of diatoms as an indicator of past oceanic change,Nature,,,1998-10,1998,395,6703,680-683,Closed,Article,"De La Rocha, C. L.; Brzezinski, M. A.; DeNiro, M. J.; Shemesh, A.","De La Rocha, C. L.","De La Rocha, C. L. (University of California, Santa Barbara; University of California, Berkeley); Brzezinski, M. A. (University of California, Santa Barbara); DeNiro, M. J. (University of California, Santa Barbara); Shemesh, A. (Weizmann Institute of Science)",212,16,,,,https://app.dimensions.ai/details/publication/pub.1033506740,0602 Ecology; 0405 Oceanography; 0402 Geochemistry; 0403 Geology; 04 Earth Sciences; 06 Biological Sciences,0602 Ecology,0405 Oceanography,0402 Geochemistry,0403 Geology,04 Earth Sciences
124,200,pub.1071174573,10.3354/meps167089,,,Silica production and the contribution of diatoms to new and primary production in the central North Pacific,Marine Ecology Progress Series,,,1998,1998,167,,89-104,All OA; Gold,Article,"Brzezinski, MA; Villareal, TA; Lipschultz, F",,"Brzezinski, MA (); Villareal, TA (); Lipschultz, F ()",94,7,,,https://www.int-res.com/articles/meps/167/m167p089.pdf,https://app.dimensions.ai/details/publication/pub.1071174573,0602 Ecology; 0405 Oceanography; 04 Earth Sciences; 06 Biological Sciences; 0608 Zoology,0602 Ecology,0405 Oceanography,04 Earth Sciences,06 Biological Sciences,0608 Zoology
125,100,pub.1047699309,10.4319/lo.1997.42.8.1706,,,Silica cycling within marine snow,Limnology and Oceanography,,,1997-12,1997,42,8,1706-1713,All OA; Gold,Article,"Brzezinski, Mark A.; Alldredge, Alice L.; O'Bryan, Linda M.",,"Brzezinski, Mark A. (University of California, Santa Barbara); Alldredge, Alice L. (University of California, Santa Barbara); O'Bryan, Linda M. (University of California Los Angeles)",29,2,,,https://aslopubs.onlinelibrary.wiley.com/doi/pdf/10.4319/lo.1997.42.8.1706,https://app.dimensions.ai/details/publication/pub.1047699309,04 Earth Sciences; 05 Environmental Sciences; 06 Biological Sciences,04 Earth Sciences,05 Environmental Sciences,06 Biological Sciences,,
126,100,pub.1045358886,10.1016/s0016-7037(97)00300-1,,,Fractionation of silicon isotopes by marine diatoms during biogenic silica formation,Geochimica et Cosmochimica Acta,,,1997-12,1997,61,23,5051-5056,Closed,Article,"de la Rocha, Christina L.; Brzezinski, Mark A.; DeNiro, Michael J.",,"de la Rocha, Christina L. (University of California, Santa Barbara); Brzezinski, Mark A. (University of California, Santa Barbara); DeNiro, Michael J. (University of California, Santa Barbara)",231,24,,,,https://app.dimensions.ai/details/publication/pub.1045358886,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0403 Geology; 0402 Geochemistry,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0403 Geology,0402 Geochemistry,
127,100,pub.1038318053,10.4319/lo.1997.42.8.1694,,,"Silica production in the Monterey, California, upwelling system",Limnology and Oceanography,,,1997-12,1997,42,8,1694-1705,All OA; Gold,Article,"Brzezinski, Mark A.; Phillips, Dennis R.; Chavez, Francisco P.; Friederich, Gernot E.; Dugdale, Richard C.",,"Brzezinski, Mark A. (); Phillips, Dennis R. (Los Alamos National Laboratory); Chavez, Francisco P. (Monterey Bay Aquarium Research Institute); Friederich, Gernot E. (Monterey Bay Aquarium Research Institute); Dugdale, Richard C. (San Francisco State University)",53,5,,,https://aslopubs.onlinelibrary.wiley.com/doi/pdf/10.4319/lo.1997.42.8.1694,https://app.dimensions.ai/details/publication/pub.1038318053,04 Earth Sciences; 0405 Oceanography,04 Earth Sciences,0405 Oceanography,,,
128,100,pub.1091527632,10.21236/ada628496,,,Coastal Ocean Optical Properties in Santa Barbara Basin: Blooms & Plumes,,,,1997-09,1997,,,,All OA; Gold,Article,"Smith, Raymond C; Brzezinski, Mark; Mertes, Leal; Siegel, Dave; Washburn, Libe",,"Smith, Raymond C (); Brzezinski, Mark (); Mertes, Leal (); Siegel, Dave (); Washburn, Libe ()",0,0,,,http://www.dtic.mil/dtic/tr/fulltext/u2/a628496.pdf,https://app.dimensions.ai/details/publication/pub.1091527632,04 Earth Sciences; 0405 Oceanography,04 Earth Sciences,0405 Oceanography,,,
129,100,pub.1049754218,10.4319/lo.1997.42.5.0856,,,Evaluation of 32Si as a tracer for measuring silica production rates in marine waters,Limnology and Oceanography,,,1997-07,1997,42,5,856-865,All OA; Gold,Article,"Brzezinski, Mark A.; Phillips, Dennis R.",,"Brzezinski, Mark A. (University of California, Santa Barbara); Phillips, Dennis R. (Los Alamos National Laboratory)",42,3,,,https://aslopubs.onlinelibrary.wiley.com/doi/pdf/10.4319/lo.1997.42.5.0856,https://app.dimensions.ai/details/publication/pub.1049754218,04 Earth Sciences; 0405 Oceanography,04 Earth Sciences,0405 Oceanography,,,
130,100,pub.1027596521,10.4319/lo.1997.42.3.0473,,,Diatom growth and productivity in an oligo‐trophic midocean gyre: A 3‐yr record from the Sargasso Sea near Bermuda,Limnology and Oceanography,,,1997-05,1997,42,3,473-486,All OA; Gold,Article,"Nelson, David M.; Brzezinski, Mark A.",,"Nelson, David M. (Oregon State University); Brzezinski, Mark A. (University of California, Santa Barbara)",98,8,,,https://aslopubs.onlinelibrary.wiley.com/doi/pdf/10.4319/lo.1997.42.3.0473,https://app.dimensions.ai/details/publication/pub.1027596521,0607 Plant Biology; 06 Biological Sciences,0607 Plant Biology,06 Biological Sciences,,,
131,400,pub.1055072726,10.1021/ac960326j,21619245,,"Purification, recovery, and laser-driven fluorination of silicon from dissolved and particulate silica for the measurement of natural stable isotope abundances.",Analytical Chemistry,,,1996-01,1996,68,21,3746-50,Closed,Article,"De La Rocha, C L; Brzezinski, M A; Deniro, M J",,"De La Rocha, C L (University of California, Santa Barbara); Brzezinski, M A (); Deniro, M J ()",85,6,0.06,,,https://app.dimensions.ai/details/publication/pub.1055072726,09 Engineering; 0907 Environmental Engineering,09 Engineering,0907 Environmental Engineering,,,
132,100,pub.1026162567,10.1029/95gb01070,,,"Production and dissolution of biogenic silica in the ocean: Revised global estimates, comparison with regional data and relationship to biogenic sedimentation",Global Biogeochemical Cycles,,,1995-09,1995,9,3,359-372,Closed,Article,"Nelson, David M.; Tréguer, Paul; Brzezinski, Mark A.; Leynaert, Aude; Quéguiner, Bernard",,"Nelson, David M. (); Tréguer, Paul (); Brzezinski, Mark A. (); Leynaert, Aude (); Quéguiner, Bernard ()",911,118,,,,https://app.dimensions.ai/details/publication/pub.1026162567,04 Earth Sciences; 0405 Oceanography,04 Earth Sciences,0405 Oceanography,,,
133,100,pub.1007308112,10.1007/bf02035964,,,Application of sephadex to radiochemical separations,Journal of Radioanalytical and Nuclear Chemistry,,,1995-09,1995,195,2,251-261,"All OA; Green, Accepted & Submitted",Article,"Phillips, D. R.; Hamilton, V. T.; Jamriska, D. J.; Brzezinski, M. A.",,"Phillips, D. R. (Los Alamos National Laboratory); Hamilton, V. T. (Los Alamos National Laboratory); Jamriska, D. J. (Los Alamos National Laboratory); Brzezinski, M. A. (University of California, Santa Barbara)",6,0,,,https://digital.library.unt.edu/ark:/67531/metadc1317830/m2/1/high_res_d/10140032.pdf,https://app.dimensions.ai/details/publication/pub.1007308112,03 Chemical Sciences; 0306 Physical Chemistry (incl. Structural),03 Chemical Sciences,0306 Physical Chemistry (incl. Structural),,,
134,100,pub.1034847682,10.1007/bf00003799,,,Analysis of viability and cell types of macroalgal protoplasts using flow cytometry,Journal of Applied Phycology,,,1995-08,1995,7,4,413,Closed,Article,"Coury, Daniel A.; Brzezinski, Mark A.; Polne-Fuller, Miriam; Gibor, Aharon",,"Coury, Daniel A. (University of California, Santa Barbara); Brzezinski, Mark A. (University of California, Santa Barbara); Polne-Fuller, Miriam (University of California, Santa Barbara); Gibor, Aharon (University of California, Santa Barbara)",2,1,,,,https://app.dimensions.ai/details/publication/pub.1034847682,0601 Biochemistry and Cell Biology; 06 Biological Sciences,0601 Biochemistry and Cell Biology,06 Biological Sciences,,,
135,100,pub.1033416984,10.1016/0967-0637(95)93592-3,,,The annual silica cycle in the Sargasso Sea near Bermuda,Deep Sea Research Part I Oceanographic Research Papers,,,1995-07,1995,42,7,1215-1237,Closed,Article,"Brzezinski, Mark A.; Nelson, David M.",,"Brzezinski, Mark A. (University of California, Santa Barbara); Nelson, David M. (Oregon State University)",129,12,,,,https://app.dimensions.ai/details/publication/pub.1033416984,04 Earth Sciences; 0403 Geology; 0405 Oceanography; 0402 Geochemistry,04 Earth Sciences,0403 Geology,0405 Oceanography,0402 Geochemistry,
136,100,pub.1010790031,10.1111/j.0022-3646.1994.00045.x,,,SILICON DEPOSITION DURING THE CELL CYCLE OF THALASSIOSIRA WEISSFLOGII (BACILLARIOPHYCEAE) DETERMINED USING DUAL RHODAMINE 123 AND PROPIDIUM IODIDE STAINING1,Journal of Phycology,,,1994-02,1994,30,1,45-55,Closed,Article,"Brzezinski, Mark A.; Conley, Daniel J.",,"Brzezinski, Mark A. (University of California, Santa Barbara); Conley, Daniel J. (University of Maryland Center For Environmental Sciences)",53,3,,,,https://app.dimensions.ai/details/publication/pub.1010790031,0601 Biochemistry and Cell Biology; 06 Biological Sciences,0601 Biochemistry and Cell Biology,06 Biological Sciences,,,
137,100,pub.1045252598,10.1111/j.1529-8817.1993.tb00275.x,,,NEUTRAL LIPIDS AS MAJOR STORAGE PRODUCTS IN ZOOSPORES OF THE GIANT KELP MACROCYSTIS PYRIFERA (PHAEOPHYCEAE)1,Journal of Phycology,,,1993-02,1993,29,1,16-23,Closed,Article,"Brzezinski, Mark A.; Reed, Daniel C.; Amsler, Charles D.",,"Brzezinski, Mark A. (University of California, Santa Barbara); Reed, Daniel C. (University of California, Santa Barbara); Amsler, Charles D. (University of Illinois at Chicago)",27,3,,,,https://app.dimensions.ai/details/publication/pub.1045252598,0601 Biochemistry and Cell Biology; 06 Biological Sciences,0601 Biochemistry and Cell Biology,06 Biological Sciences,,,
138,100,pub.1031068456,10.1016/0198-0149(89)90075-7,,,Seasonal changes in the silicon cycle within a Gulf Stream warm-core ring,Deep Sea Research Part A Oceanographic Research Papers,,,1989-07,1989,36,7,1009-1030,Closed,Article,"Brzezinski, Mark A.; Nelson, David M.",,"Brzezinski, Mark A. (Oregon State University); Nelson, David M. (Oregon State University)",120,9,,,,https://app.dimensions.ai/details/publication/pub.1031068456,04 Earth Sciences; 0405 Oceanography,04 Earth Sciences,0405 Oceanography,,,
