,"""About the data: Exported on Nov 01, 2019. Criteria: Researcher is Bradley R Hacker. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.""
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
140,100,pub.1012088212,10.1029/2001jb001127,,,"Subduction factory 1. Theoretical mineralogy, densities, seismic wave speeds, and H2O contents",Journal of Geophysical Research,,,2003-01,2003,108,B1,,All OA; Gold,Article,"Hacker, Bradley R.; Abers, Geoffrey A.; Peacock, Simon M.",,"Hacker, Bradley R. (University of California, Santa Barbara); Abers, Geoffrey A. (Boston University); Peacock, Simon M. (Arizona State University)",577,87,,58.94,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2001JB001127,https://app.dimensions.ai/details/publication/pub.1012088212,0404 Geophysics; 04 Earth Sciences; 0403 Geology,0404 Geophysics,04 Earth Sciences,0403 Geology,,
141,100,pub.1040101869,10.1029/2002jb002233,,,"Arc‐parallel flow within the mantle wedge: Evidence from the accreted Talkeetna arc, south central Alaska",Journal of Geophysical Research,,,2003,2003,108,B8,,All OA; Gold,Article,"Mehl, Luc; Hacker, Bradley R.; Hirth, Greg; Kelemen, Peter B.",,"Mehl, Luc (University of California, Santa Barbara); Hacker, Bradley R. (University of California, Santa Barbara); Hirth, Greg (Woods Hole Oceanographic Institution); Kelemen, Peter B. (Woods Hole Oceanographic Institution)",116,11,,10.11,http://onlinelibrary.wiley.com/doi/10.1029/2002JB002233/pdf,https://app.dimensions.ai/details/publication/pub.1040101869,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
142,100,pub.1031674198,10.1130/g19707.1,,,Building the Pamirs: The view from the underside,Geology,,,2003,2003,31,10,849-852,Closed,Article,"Ducea, Mihai N.; Lutkov, Valery; Minaev, Vladislav T.; Hacker, Bradley; Ratschbacher, Lothar; Luffi, Peter; Schwab, Martina; Gehrels, George E.; McWilliams, Michael; Vervoort, Jeffrey; Metcalf, James",,"Ducea, Mihai N. (University of Arizona); Lutkov, Valery (); Minaev, Vladislav T. (); Hacker, Bradley (University of California, Santa Barbara); Ratschbacher, Lothar (Freiberg University Of Mining And Technology); Luffi, Peter (University of Bucharest); Schwab, Martina (University of Tübingen); Gehrels, George E. (University of Arizona); McWilliams, Michael (Stanford University); Vervoort, Jeffrey (Washington State University); Metcalf, James (Stanford University)",100,17,,8.71,,https://app.dimensions.ai/details/publication/pub.1031674198,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
143,100,pub.1042478241,10.1016/s0040-1951(02)00513-9,,,Cretaceous−Cenozoic history of the southern Tan-Lu fault zone: apatite fission-track and structural constraints from the Dabie Shan (eastern China),Tectonophysics,,,2002-12,2002,359,3-4,225-253,Closed,Article,"Grimmer, J.C.; Jonckheere, R.; Enkelmann, E.; Ratschbacher, L.; Hacker, B.R.; Blythe, A.E.; Wagner, G.A.; Wu, Q.; Liu, S.; Dong, S.","Ratschbacher, L.","Grimmer, J.C. (Freiberg University Of Mining And Technology); Jonckheere, R. (Freiberg University Of Mining And Technology; Max Planck Institute for Nuclear Physics); Enkelmann, E. (Freiberg University Of Mining And Technology; Max Planck Institute for Nuclear Physics); Ratschbacher, L. (Freiberg University Of Mining And Technology); Hacker, B.R. (University of California, Santa Barbara); Blythe, A.E. (University of Southern California); Wagner, G.A. (Max Planck Institute for Nuclear Physics); Wu, Q. (); Liu, S. (); Dong, S. (Chinese Academy of Geological Sciences)",112,15,,10.06,,https://app.dimensions.ai/details/publication/pub.1042478241,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
144,100,pub.1015242084,10.1130/0016-7606(2001)113<1560:sratio>2.0.co;2,,,Sedimentary record and tectonic implications of Mesozoic rifting in southeast Mongolia,Geological Society of America Bulletin,,,2001-12,2001,113,12,1560-1579,Closed,Article,"Graham, S.A.; Hendrix, M.S.; Johnson, C.L.; Badamgarav, D.; Badarch, G.; Amory, J.; Porter, M.; Barsbold, R.; Webb, L.E.; Hacker, B.R.",,"Graham, S.A. (Stanford University); Hendrix, M.S. (University of Montana); Johnson, C.L. (Stanford University); Badamgarav, D. (Mongolian Academy of Sciences); Badarch, G. (Mongolian Academy of Sciences); Amory, J. (); Porter, M. (); Barsbold, R. (Mongolian Academy of Sciences); Webb, L.E. (Syracuse University); Hacker, B.R. (University of California, Santa Barbara)",182,36,,18.38,,https://app.dimensions.ai/details/publication/pub.1015242084,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
145,400,pub.1004231616,10.1038/35088045,11493918,,Normal faulting in central Tibet since at least 13.5 Myr ago,Nature,,,2001-08,2001,412,6847,628-632,Closed,Article,"Blisniuk, Peter M.; Hacker, Bradley R.; Glodny, Johannes; Ratschbacher, Lothar; Bi, Siwen; Wu, Zhenhan; McWilliams, Michael O.; Calvert, Andy","Blisniuk, Peter M.","Blisniuk, Peter M. (University of Potsdam); Hacker, Bradley R. (University of California, Santa Barbara); Glodny, Johannes (Helmholtz Centre Potsdam - GFZ German Research Centre for Geosciences); Ratschbacher, Lothar (Freiberg University Of Mining And Technology); Bi, Siwen (Chinese Academy of Geological Sciences); Wu, Zhenhan (Chinese Academy of Geological Sciences); McWilliams, Michael O. (Stanford University); Calvert, Andy (University of California, Santa Barbara)",261,38,0.1,31.03,,https://app.dimensions.ai/details/publication/pub.1004231616,0404 Geophysics; 04 Earth Sciences; 0403 Geology,0404 Geophysics,04 Earth Sciences,0403 Geology,,
146,100,pub.1015484439,10.1130/0016-7606(2001)113<1105:toacam>2.0.co;2,,,"Timing of arc construction and metamorphism in the Slate Creek Complex, northern Sierra Nevada, California",Geological Society of America Bulletin,,,2001-08,2001,113,8,1105-1118,Closed,Article,"Fagan, Timothy J.; Day, Howard W.; Hacker, Bradley R.",,"Fagan, Timothy J. (University of California, Davis); Day, Howard W. (University of California, Davis); Hacker, Bradley R. (University of California System)",11,1,,1.11,,https://app.dimensions.ai/details/publication/pub.1015484439,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
147,100,pub.1002962872,10.1046/j.1525-1314.2001.00309.x,,,Formation and exhumation of blueschists and eclogites from NE Oman: new perspectives from Rb–Sr and 40Ar/39Ar dating,Journal of Metamorphic Geology,,,2001-05,2001,19,3,233-248,Closed,Article,"El‐Shazly, A. K.; Bröcker, M.; Hacker, B.; Calvert, A.",,"El‐Shazly, A. K. (); Bröcker, M. (); Hacker, B. (); Calvert, A. ()",56,4,,5.65,,https://app.dimensions.ai/details/publication/pub.1002962872,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
148,200,pub.1088802181,10.1130/0-8137-1194-0.231,,,"Kinematics of exhumation of high- and ultrahigh-pressure rocks in the Hong'an and Tongbai Shan of the Qinling-Dabie collisional orogen, eastern China",,Paleozoic and Mesozoic Tectonic Evolution of Central and Eastern Asia: From Continental Assembly to Intracontinental Deformation,,2001,2001,,,,Closed,Chapter,"Webb, Laura E.; Ratschbacher, Lothar; Hacker, Bradley R.; Dong, Shuwen",,"Webb, Laura E. (); Ratschbacher, Lothar (); Hacker, Bradley R. (); Dong, Shuwen ()",23,0,,,,https://app.dimensions.ai/details/publication/pub.1088802181,,,,,,
149,100,pub.1053311582,10.1029/1999tc001147,,,"Evolution of the Kangmar Dome, southern Tibet: Structural, petrologic, and thermochronologic constraints",Tectonics,,,2000-10,2000,19,5,872-895,All OA; Gold,Article,"Lee, Jeffrey; Hacker, Bradley R.; Dinklage, William S.; Wang, Yu; Gans, Phillip; Calvert, Andrew; Wan, JingLin; Chen, Wenji; Blythe, Ann E.; McClelland, William",,"Lee, Jeffrey (); Hacker, Bradley R. (); Dinklage, William S. (); Wang, Yu (); Gans, Phillip (); Calvert, Andrew (); Wan, JingLin (); Chen, Wenji (); Blythe, Ann E. (); McClelland, William ()",174,21,,16.4,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/1999TC001147,https://app.dimensions.ai/details/publication/pub.1053311582,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
150,100,pub.1019491795,10.1029/2000jb900039,,,Exhumation of ultrahigh‐pressure continental crust in east central China: Late Triassic‐Early Jurassic tectonic unroofing,Journal of Geophysical Research,,,2000-06-10,2000,105,B6,13339-13364,All OA; Gold,Article,"Hacker, Bradley R.; Ratschbacher, Lothar; Webb, Laura; McWilliams, Michael O.; Ireland, Trevor; Calvert, Andrew; Dong, Shuwen; Wenk, Hans‐Rudolf; Chateigner, Daniel",,"Hacker, Bradley R. (); Ratschbacher, Lothar (); Webb, Laura (); McWilliams, Michael O. (); Ireland, Trevor (); Calvert, Andrew (); Dong, Shuwen (); Wenk, Hans‐Rudolf (); Chateigner, Daniel ()",477,43,,44.96,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2000JB900039,https://app.dimensions.ai/details/publication/pub.1019491795,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
151,100,pub.1001125775,10.1029/2000jb900040,,,Exhumation of the ultrahigh‐pressure continental crust in east central China: Cretaceous and Cenozoic unroofing and the Tan‐Lu fault,Journal of Geophysical Research,,,2000-06-10,2000,105,B6,13303-13338,All OA; Gold,Article,"Ratschbacher, Lothar; Hacker, Bradley R.; Webb, Laura E.; McWilliams, Michael; Ireland, Trevor; Dong, Shuwen; Calvert, Andrew; Chateigner, Daniel; Wenk, Hans‐Rudolf",,"Ratschbacher, Lothar (); Hacker, Bradley R. (); Webb, Laura E. (); McWilliams, Michael (); Ireland, Trevor (); Dong, Shuwen (); Calvert, Andrew (); Chateigner, Daniel (); Wenk, Hans‐Rudolf ()",270,21,,25.45,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2000JB900040,https://app.dimensions.ai/details/publication/pub.1001125775,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
152,400,pub.1062568954,10.1126/science.287.5462.2463,10741961,,Hot and Dry Deep Crustal Xenoliths from Tibet,Science,,,2000-03-31,2000,287,5462,2463-2466,Closed,Article,"Hacker, Bradley R.; Gnos, Edwin; Ratschbacher, Lothar; Grove, Marty; McWilliams, Michael; Sobolev, Stephen V.; Wan, Jiang; Zhenhan, Wu",,"Hacker, Bradley R. (University of California, Santa Barbara); Gnos, Edwin (University of Bern); Ratschbacher, Lothar (Freiberg University Of Mining And Technology); Grove, Marty (); McWilliams, Michael (Stanford University); Sobolev, Stephen V. (Helmholtz Centre Potsdam - GFZ German Research Centre for Geosciences); Wan, Jiang (Chinese Academy of Geological Sciences); Zhenhan, Wu (Chinese Academy of Geological Sciences)",205,32,0.08,19.32,,https://app.dimensions.ai/details/publication/pub.1062568954,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
153,100,pub.1035013771,10.1046/j.1365-3121.1999.00254.x,,,How did the foreland react? Yangtze foreland fold‐and‐thrust belt deformation related to exhumation of the Dabie Shan ultrahigh‐pressure continental crust (eastern China),Terra Nova,,,1999-12-10,1999,11,6,266-272,Closed,Article,"Schmid, J.C..; Ratschbacher, L.; Hacker, B.R..; Gaitzsch, I.; Dong, S.",,"Schmid, J.C.. (Freiberg University Of Mining And Technology); Ratschbacher, L. (Freiberg University Of Mining And Technology); Hacker, B.R.. (University of California, Santa Barbara); Gaitzsch, I. (Freiberg University Of Mining And Technology); Dong, S. (Chinese Academy of Geological Sciences)",33,3,,,,https://app.dimensions.ai/details/publication/pub.1035013771,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
154,100,pub.1051918454,10.1130/0016-7606(1999)111<1192:sapoto>2.3.co;2,,,Structure and petrology of Tauride ophiolites and mafic dike intrusions (Turkey): Implications for the Neotethyan ocean,Geological Society of America Bulletin,,,1999-08,1999,111,8,1192-1216,Closed,Article,"Dilek, Yildirim; Thy, Peter; Hacker, Bradley; Grundvig, Sidsel",,"Dilek, Yildirim (Miami University); Thy, Peter (University of California, Davis); Hacker, Bradley (University of California, Santa Barbara); Grundvig, Sidsel (Aarhus University)",193,35,,,,https://app.dimensions.ai/details/publication/pub.1051918454,04 Earth Sciences; 0403 Geology; 0402 Geochemistry,04 Earth Sciences,0403 Geology,0402 Geochemistry,,
155,100,pub.1034730874,10.1029/1999tc900012,,,"Thermochronologic constraints on deformation and cooling history of high‐ and ultrahigh‐pressure rocks in the Qinling‐Dabie orogen, eastern China",Tectonics,,,1999-08,1999,18,4,621-638,All OA; Gold,Article,"Webb, Laura E.; Hacker, Bradley R.; Ratschbacher, Lothar; McWilliams, Michael O.; Dong, Shuwen",,"Webb, Laura E. (); Hacker, Bradley R. (); Ratschbacher, Lothar (); McWilliams, Michael O. (); Dong, Shuwen ()",152,9,,,http://onlinelibrary.wiley.com/doi/10.1029/1999TC900012/pdf,https://app.dimensions.ai/details/publication/pub.1034730874,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
156,100,pub.1014884465,10.1016/s0012-821x(98)00152-6,,,"U/Pb zircon ages constrain the architecture of the ultrahigh-pressure Qinling–Dabie Orogen, China",Earth and Planetary Science Letters,,,1998-09,1998,161,1-4,215-230,"All OA; Green, Accepted & Submitted",Article,"Hacker, Bradley R.; Ratschbacher, Lothar; Webb, Laura; Ireland, Trevor; Walker, Doug; Shuwen, Dong","Hacker, Bradley R.","Hacker, Bradley R. (University of California, Santa Barbara); Ratschbacher, Lothar (University of Würzburg); Webb, Laura (Stanford University); Ireland, Trevor (Stanford University); Walker, Doug (University of Kansas); Shuwen, Dong (Chinese Academy of Geological Sciences)",716,78,,,http://www.geol.ucsb.edu/~hacker/viz/paper39.pdf,https://app.dimensions.ai/details/publication/pub.1014884465,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
157,100,pub.1039337837,10.1007/978-94-015-9050-1_5,,,Exhumation of Ultrahigh-Pressure Rocks: Thermal Boundary Conditions and Cooling History,Petrology and Structural Geology,When Continents Collide: Geodynamics and Geochemistry of Ultrahigh-Pressure Rocks,,1998,1998,10,,117-139,Closed,Chapter,"Grasemann, Bernhard; Ratschbacher, Lothar; Hacker, Bradley R.",,"Grasemann, Bernhard (University of Vienna); Ratschbacher, Lothar (University of Würzburg); Hacker, Bradley R. (University of California, Santa Barbara)",30,2,,,,https://app.dimensions.ai/details/publication/pub.1039337837,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
158,100,pub.1015411924,10.1130/0091-7613(1998)026<0371:pmitqo>2.3.co;2,,,"Paleozoic metamorphism in the Qinling orogen, Tongbai Mountains, central China",Geology,,,1998,1998,26,4,371-374,Closed,Article,"Zhai, Xiaoming; Day, Howard W.; Hacker, Bradley R.; You, Zhendong",,"Zhai, Xiaoming (University of California, Davis); Day, Howard W. (University of California, Davis); Hacker, Bradley R. (University of California, Santa Barbara); You, Zhendong (China University of Geosciences)",146,15,,,,https://app.dimensions.ai/details/publication/pub.1015411924,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
159,100,pub.1013000740,10.1029/97jb02025,,,Diagenesis and fault valve seismicity of crustal faults,Journal of Geophysical Research,,,1997-11-10,1997,102,B11,24459-24467,All OA; Gold,Article,"Hacker, Bradley R.",,"Hacker, Bradley R. ()",34,3,,,http://onlinelibrary.wiley.com/doi/10.1029/97JB02025/pdf,https://app.dimensions.ai/details/publication/pub.1013000740,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
160,200,pub.1062558451,10.1126/science.278.5338.702,,,Determining the Origin of Ultrahigh-Pressure Lherzolites,Science,,,1997-10-24,1997,278,5338,702-707,All OA; Gold,Article,"Hacker, B. R.; Sharp, T.; Zhang, R. Y.; Liou, J. G.; Hervig, R. L.",,"Hacker, B. R. (University of California, Santa Barbara); Sharp, T. (Arizona State University); Zhang, R. Y. (Stanford University); Liou, J. G. (Stanford University); Hervig, R. L. (Arizona State University)",74,4,,,http://science.sciencemag.org/content/278/5338/702.full.pdf,https://app.dimensions.ai/details/publication/pub.1062558451,,,,,,
161,100,pub.1036225641,10.1016/s0040-1951(97)00114-5,,,The conundrum of samail: explaining the metamorphic history,Tectonophysics,,,1997-09,1997,279,1-4,215-226,Closed,Article,"Hacker, Bradley R.; Gnos, Edwin","Hacker, Bradley R.","Hacker, Bradley R. (University of California, Santa Barbara); Gnos, Edwin (Stanford University)",61,9,,,,https://app.dimensions.ai/details/publication/pub.1036225641,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
162,100,pub.1069055619,10.2138/am-1997-7-817,,,Experimental investigation of laumontite → wairakite + H2O: A model diagenetic reaction,American Mineralogist,,,1997-08-01,1997,82,7-8,781-789,Closed,Article,"Jové, Carlos; Hacker, Bradley R.",,"Jové, Carlos (Stanford University; Paul Sabatier University); Hacker, Bradley R. (Stanford University; University of California, Santa Barbara)",19,4,,,,https://app.dimensions.ai/details/publication/pub.1069055619,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
163,100,pub.1030010310,10.1029/96tc01973,,,Rapid emplacement of the Oman ophiolite: Thermal and geochronologic constraints,Tectonics,,,1996-12,1996,15,6,1230-1247,Closed,Article,"Hacker, B. R.; Mosenfelder, J. L.; Gnos, E.",,"Hacker, B. R. (); Mosenfelder, J. L. (); Gnos, E. ()",210,35,,,,https://app.dimensions.ai/details/publication/pub.1030010310,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
164,100,pub.1010173605,10.1016/s0012-821x(96)00186-0,,,"Metamorphism and deformation along the emplacement thrust of the Samail ophiolite, Oman",Earth and Planetary Science Letters,,,1996-11,1996,144,3-4,435-451,Closed,Article,"Hacker, B.R.; Mosenfelder, J.L.","Hacker, B.R.","Hacker, B.R. (Stanford University); Mosenfelder, J.L. (Stanford University)",55,9,,,,https://app.dimensions.ai/details/publication/pub.1010173605,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
165,100,pub.1038986698,10.1029/gm096p0337,,,"Eclogite formation and the Rheology, Buoyancy, Seismicity, and H2O Content of Oceanic Crust",Geophysical Monograph Series,Subduction Top to Bottom,,1996-01-01,1996,,,337-346,Closed,Chapter,"Hacker, Bradley R.",,"Hacker, Bradley R. (United States Geological Survey)",114,12,,,,https://app.dimensions.ai/details/publication/pub.1038986698,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
166,100,pub.1010107198,10.1130/0016-7606(1996)108<0505:mmeitg>2.3.co;2,,,"Middle Miocene extension in the Gulf Extensional Province, Baja California: Evidence from the southern Sierra Juarez",Geological Society of America Bulletin,,,1996,1996,108,5,505-525,Closed,Article,"Lee, Jeffrey; Miller, M. Meghan; Crippen, Robert; Hacker, Bradley; Vazquez, Jorge Ledesma",,"Lee, Jeffrey (Central Washington University); Miller, M. Meghan (Central Washington University); Crippen, Robert (California Institute of Technology); Hacker, Bradley (Stanford University); Vazquez, Jorge Ledesma (Autonomous University of Baja California)",50,3,,,,https://app.dimensions.ai/details/publication/pub.1010107198,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
167,100,pub.1003253834,10.1029/95tc00932,,,Ar/Ar geochronology of ultrahigh‐pressure metamorphism in central China,Tectonics,,,1995-08,1995,14,4,994-1006,Closed,Article,"Hacker, Bradley R.; Wang, Qingchen",,"Hacker, Bradley R. (); Wang, Qingchen ()",160,3,,,,https://app.dimensions.ai/details/publication/pub.1003253834,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
168,100,pub.1030599273,10.1029/94tc02454,,,Timescales of orogeny: Jurassic construction of the Klamath Mountains,Tectonics,,,1995-06,1995,14,3,677-703,Closed,Article,"Hacker, Bradley R.; Donato, Mary M.; Barnes, Calvin G.; McWilliams, M. O.; Ernst, W. G.",,"Hacker, Bradley R. (); Donato, Mary M. (); Barnes, Calvin G. (); McWilliams, M. O. (); Ernst, W. G. ()",56,2,,,,https://app.dimensions.ai/details/publication/pub.1030599273,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
169,100,pub.1033492781,10.1130/0091-7613(1995)023<0743:wbtueo>2.3.co;2,,,What brought them up? Exhumation of the Dabie Shan ultrahigh-pressure rocks,Geology,,,1995,1995,23,8,743-746,Closed,Article,"Hacker, Bradley R.; Ratschbacher, Lothar; Webb, Laura; Shuwen, Dong",,"Hacker, Bradley R. (Stanford University); Ratschbacher, Lothar (Stanford University); Webb, Laura (Stanford University); Shuwen, Dong (Chinese Academy of Geological Sciences)",173,6,,,,https://app.dimensions.ai/details/publication/pub.1033492781,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
170,400,pub.1062548805,10.1126/science.265.5178.1563,17801534,,Rapid Emplacement of Young Oceanic Lithosphere: Argon Geochronology of the Oman Ophiolite,Science,,,1994-09-09,1994,265,5178,1563-1565,Closed,Article,"Hacker, Bradley R.",,"Hacker, Bradley R. (Stanford University)",96,9,0.01,,,https://app.dimensions.ai/details/publication/pub.1062548805,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
171,100,pub.1003536621,10.1080/00206819409465457,,,Petrotectonic Significance of High and Ultrahigh-Pressure Metamorphic Belts: Inferences for Subduction-Zone Histories,International Geology Review,,,1994-03,1994,36,3,213-237,Closed,Article,"Ernst, W. Gary; Liou, Juhn G.; Hacker, Bradley R.",,"Ernst, W. Gary (Stanford University); Liou, Juhn G. (Stanford University); Hacker, Bradley R. (Stanford University)",10,1,,,,https://app.dimensions.ai/details/publication/pub.1003536621,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
172,100,pub.1052044244,10.1016/0191-8141(93)90164-6,,,High-pressure deformation of calcite marble and its transformation to aragonite under non-hydrostatic conditions,Journal of Structural Geology,,,1993-09,1993,15,9-10,1207-1222,Closed,Article,"Hacker, Bradley R; Kirby, Stephen H",,"Hacker, Bradley R (Stanford University); Kirby, Stephen H (United States Geological Survey)",19,1,,,,https://app.dimensions.ai/details/publication/pub.1052044244,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
173,100,pub.1050939190,10.1130/0016-7606(1993)105<0637:eotnsn>2.3.co;2,,,"Evolution of the northern Sierra Nevada metamorphic belt: Petrological, structural, and Ar/Ar constraints",Geological Society of America Bulletin,,,1993-05,1993,105,5,637-656,Closed,Article,"HACKER, BRADLEY R.",,"HACKER, BRADLEY R. (Stanford University)",21,2,,,,https://app.dimensions.ai/details/publication/pub.1050939190,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
174,100,pub.1049983844,10.1029/92tc02250,,,"Genesis and evolution of a Permian‐Jurassic magmatic arc/accretionary wedge, and reevaluation of terranes in the central Klamath Mountains",Tectonics,,,1993-04,1993,12,2,387-409,Closed,Article,"Hacker, Bradley R.; Ernst, W. G.; McWilliams, Michael O.",,"Hacker, Bradley R. (); Ernst, W. G. (); McWilliams, Michael O. ()",26,0,,,,https://app.dimensions.ai/details/publication/pub.1049983844,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
175,400,pub.1062544688,10.1126/science.258.5079.110,17835893,,Time and Metamorphic Petrology: Calcite to Aragonite Experiments,Science,,,1992-10-02,1992,258,5079,110-112,Closed,Article,"Hacker, B. R.; Kirby, S. H.; Bohlen, S. R.",,"Hacker, B. R. (Stanford University); Kirby, S. H. (United States Geological Survey); Bohlen, S. R. (United States Geological Survey)",39,1,0.06,,,https://app.dimensions.ai/details/publication/pub.1062544688,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
176,100,pub.1024589447,10.1029/91tc01291,,,"Stress magnitude, strain rate, and rheology of extended Middle Continental Crust inferred from quartz grain sizes in the Whipple Mountains, California",Tectonics,,,1992-02,1992,11,1,36-46,Closed,Article,"Hacker, Bradley R.; Yin, An; Christie, John M.; Davis, G. A.",,"Hacker, Bradley R. (); Yin, An (); Christie, John M. (); Davis, G. A. ()",42,4,,,,https://app.dimensions.ai/details/publication/pub.1024589447,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
177,100,pub.1033085524,10.1111/j.1525-1314.1992.tb00071.x,,,"Metamorphism, geochemistry and origin of magnesian volcanic rocks, Klamath Mountains, California",Journal of Metamorphic Geology,,,1992-01,1992,10,1,55-69,Closed,Article,"HACKER, B. R.; ERNST, W. G.; BARTON, M. D.",,"HACKER, B. R. (Stanford University); ERNST, W. G. (Stanford University); BARTON, M. D. (University of California Los Angeles)",10,1,,,,https://app.dimensions.ai/details/publication/pub.1033085524,04 Earth Sciences; 0403 Geology; 0402 Geochemistry,04 Earth Sciences,0403 Geology,0402 Geochemistry,,
178,100,pub.1035934159,10.1029/90tc02779,,,The role of deformation in the formation of metamorphic gradients: Ridge subduction beneath the Oman Ophiolite,Tectonics,,,1991-04,1991,10,2,455-473,Closed,Article,"Hacker, Bradley R.",,"Hacker, Bradley R. ()",78,9,,,,https://app.dimensions.ai/details/publication/pub.1035934159,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
179,100,pub.1018153349,10.1130/0016-7606(1991)103<0056:ipommr>2.3.co;2,,,"Igneous petrogenesis of magnesian metavolcanic rocks from the central Klamath Mountains, northern California",Geological Society of America Bulletin,,,1991-01,1991,103,1,56-72,Closed,Article,"ERNST, W. G.; HACKER, B. R.; BARTON, M. D.; SEN, GAUTAM",,"ERNST, W. G. (Stanford University); HACKER, B. R. (Stanford University); BARTON, M. D. (University of California Los Angeles); SEN, GAUTAM (Florida International University)",18,0,,,,https://app.dimensions.ai/details/publication/pub.1018153349,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
180,100,pub.1020983385,10.1029/jb095ib06p08569,,,"Differential stress, strain rate, and temperatures of mylonitization in the Ruby Mountains, Nevada: Implications for the rate and duration of uplift",Journal of Geophysical Research,,,1990,1990,95,B6,8569-8580,"All OA; Green, Accepted & Submitted",Article,"Hacker, Bradley R.; Yin, An; Christie, John M.; Snoke, Arthur W.",,"Hacker, Bradley R. (); Yin, An (); Christie, John M. (); Snoke, Arthur W. ()",56,5,,,http://repository.uwyo.edu/cgi/viewcontent.cgi?article=1072&context=geology_facpub,https://app.dimensions.ai/details/publication/pub.1020983385,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
181,100,pub.1005176631,10.1029/jb095ib04p04895,,,Simulation of the metamorphic and deformational history of the metamorphic sole of the Oman Ophiolite,Journal of Geophysical Research,,,1990,1990,95,B4,4895-4907,Closed,Article,"Hacker, Bradley R.",,"Hacker, Bradley R. ()",67,4,,,,https://app.dimensions.ai/details/publication/pub.1005176631,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
