,"""About the data: Exported on Nov 01, 2019. Criteria: Researcher is Hugo A Loáiciga. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.""
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
204,100,pub.1043899438,10.1016/0022-1694(94)02559-t,,,Regional-scale ground water quality monitoring via integer programming,Journal of Hydrology,,,1995-01,1995,164,1-4,153-170,Closed,Article,"Hudak, Paul F.; Loaiciga, Hugo A.; Marino, Miguel A.","Loaiciga, Hugo A.","Hudak, Paul F. (University of North Texas); Loaiciga, Hugo A. (University of California, Santa Barbara); Marino, Miguel A. (University of California, Davis)",32,2,,,,https://app.dimensions.ai/details/publication/pub.1043899438,09 Engineering; 0907 Environmental Engineering,09 Engineering,0907 Environmental Engineering,,,
205,100,pub.1042009581,10.1029/95eo00263,,,Remedies proposed for China's groundwater problems,Eos,,,1995,1995,76,42,421-421,Closed,Article,"Loaiciga, Hugo A.",,"Loaiciga, Hugo A. (University of California, Santa Barbara)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1042009581,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
206,200,pub.1057605466,10.1061/(asce)0733-9496(1994)120:4(505),,,Multivariate Geostatistical Design of Ground‐Water Monitoring Networks,Journal of Water Resources Planning and Management,,,1994-07,1994,120,4,505-522,Closed,Article,"Ben‐Jemaa, Fethi; Mariño, Miguel A.; Loaiciga, Hugo A.",,"Ben‐Jemaa, Fethi (); Mariño, Miguel A. (); Loaiciga, Hugo A. ()",21,3,,,,https://app.dimensions.ai/details/publication/pub.1057605466,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
207,100,pub.1027520796,10.1007/bf01581388,,,Effective hydraulic conductivity of nonstationary aquifers,Stochastic Environmental Research and Risk Assessment,,,1994-03,1994,8,1,1-17,Closed,Article,"Loaiciga, H. A.; Leipnik, R. B.; Hudak, P. F.; Marino, M. A.",,"Loaiciga, H. A. (University of California, Santa Barbara); Leipnik, R. B. (University of California, Santa Barbara); Hudak, P. F. (University of North Texas); Marino, M. A. (University of California, Davis)",8,0,,,,https://app.dimensions.ai/details/publication/pub.1027520796,01 Mathematical Sciences; 09 Engineering,01 Mathematical Sciences,09 Engineering,,,
208,200,pub.1057590179,10.1061/(asce)0733-9429(1993)119:12(1441),,,"Closure to “
                    Review of Ground‐Water Quality Monitoring Network Design
                    ” by Hugo A. Loaiciga, Randall J. Charbeneau, Lorne G. Everett, Graham E. Fogg, Benjamin F. Hobbs, and Shahrokh Rouhani (January, 1992, Vol. 118, No. 1)",Journal of Hydraulic Engineering,,,1993-12,1993,119,12,1441-1442,Closed,Article,"Loaiciga, Hugo A.; Everett, Lorne G.",,"Loaiciga, Hugo A. (); Everett, Lorne G. ()",1,0,,,,https://app.dimensions.ai/details/publication/pub.1057590179,0905 Civil Engineering; 09 Engineering,0905 Civil Engineering,09 Engineering,,,
209,200,pub.1006670054,10.1029/93gl03016,,,Correction to [“Droughts in river basins of the western United States”],Geophysical Research Letters,,,1993-11-05,1993,20,21,2411-2411,All OA; Gold,Article,"Loaiciga, H. A.; Michaelsen, J.; Garver, S.; Haston, L.; Leipnik, R. B.",,"Loaiciga, H. A. (); Michaelsen, J. (); Garver, S. (); Haston, L. (); Leipnik, R. B. ()",0,0,,,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/93GL03016,https://app.dimensions.ai/details/publication/pub.1006670054,,,,,,
210,100,pub.1014836139,10.1029/93gl01661,,,Fluid‐pressure induced seismicity at regional scales,Geophysical Research Letters,,,1993-08-20,1993,20,16,1683-1686,Closed,Article,"Keller, Edward A.; Loaiciga, Hugo A.",,"Keller, Edward A. (); Loaiciga, Hugo A. ()",13,0,,,,https://app.dimensions.ai/details/publication/pub.1014836139,04 Earth Sciences; 0403 Geology,04 Earth Sciences,0403 Geology,,,
211,100,pub.1009472760,10.1029/93wr01042,,,An optimization method for monitoring network design in multilayered groundwater flow systems,Water Resources Research,,,1993-08,1993,29,8,2835-2845,Closed,Article,"Hudak, Paul F.; Loaiciga, Hugo A.",,"Hudak, Paul F. (); Loaiciga, Hugo A. ()",44,1,,,,https://app.dimensions.ai/details/publication/pub.1009472760,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
212,100,pub.1045809352,10.1111/j.1752-1688.1993.tb03215.x,,,APPLICATION OF GEOGRAPHIC INFORMATION SYSTEMS TO GROUNDWATER MONITORING NETWORK DESIGN1,JAWRA Journal of the American Water Resources Association,,,1993-06,1993,29,3,383-390,Closed,Article,"Hudak, Paul F.; Loaiciga, Hugo A.; Schoolmaster, F Andrew",,"Hudak, Paul F. (University of North Texas); Loaiciga, Hugo A. (University of North Texas); Schoolmaster, F Andrew (University of North Texas)",12,0,,,,https://app.dimensions.ai/details/publication/pub.1045809352,09 Engineering; 0905 Civil Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0907 Environmental Engineering,09 Engineering,0905 Civil Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0907 Environmental Engineering
213,200,pub.1057577793,10.1061/(asce)0733-9372(1993)119:3(578),,,Water‐Table Correction Factors Applied to Gasoline Contamination,Journal of Environmental Engineering,,,1993-05,1993,119,3,578-584,Closed,Article,"Hudak, Paul F.; Clements, Kenneth M.; Loaiciga, Hugo A.",,"Hudak, Paul F. (); Clements, Kenneth M. (); Loaiciga, Hugo A. ()",1,0,,,,https://app.dimensions.ai/details/publication/pub.1057577793,0905 Civil Engineering; 09 Engineering; 0904 Chemical Engineering; 0907 Environmental Engineering,0905 Civil Engineering,09 Engineering,0904 Chemical Engineering,0907 Environmental Engineering,
214,100,pub.1005259457,10.1029/93rg00056,,,dendrohydrology and long‐term hydrologic phenomena,Reviews of Geophysics,,,1993-05,1993,31,2,151-171,Closed,Article,"Loaiciga, Hugo A.; Haston, Laura; Michaelsen, Joel",,"Loaiciga, Hugo A. (); Haston, Laura (); Michaelsen, Joel ()",71,6,,,,https://app.dimensions.ai/details/publication/pub.1005259457,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
215,100,pub.1028457793,10.1016/0022-1694(93)90182-9,,,"Groundwater fluxes in the global hydrologic cycle: past, present and future",Journal of Hydrology,,,1993-04,1993,144,1-4,405-427,Closed,Article,"Zektser, I.S.; Loaiciga, Hugo A.","Loaiciga, Hugo A.","Zektser, I.S. (Russian Academy of Sciences); Loaiciga, Hugo A. (University of California, Santa Barbara)",165,24,,,,https://app.dimensions.ai/details/publication/pub.1028457793,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0405 Oceanography,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0405 Oceanography,,
216,200,pub.1057605389,10.1061/(asce)0733-9496(1993)119:2(184),,,Implementation of GIS for Water Resources Planning and Management,Journal of Water Resources Planning and Management,,,1993-03,1993,119,2,184-205,Closed,Article,"Leipnik, Mark R.; Kemp, Karen K.; Loaiciga, Hugo A.",,"Leipnik, Mark R. (); Kemp, Karen K. (); Loaiciga, Hugo A. ()",24,1,,,,https://app.dimensions.ai/details/publication/pub.1057605389,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
217,100,pub.1048541321,10.1007/bf00893271,,,Stochastic groundwater flow analysis in the presence of trends in heterogeneous hydraulic conductivity fields,Mathematical Geosciences,,,1993-02,1993,25,2,161-176,Closed,Article,"Loaiciga, H. A.; Leipnik, R. B.; Mariño, M. A.; Hudak, P. F.",,"Loaiciga, H. A. (University of California, Santa Barbara); Leipnik, R. B. (University of California, Santa Barbara); Mariño, M. A. (University of California, Davis); Hudak, P. F. (University of California, Santa Barbara)",23,0,,,,https://app.dimensions.ai/details/publication/pub.1048541321,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
218,100,pub.1025057628,10.1029/92gl01697,,,Droughts in river basins of the western United States,Geophysical Research Letters,,,1992-10-23,1992,19,20,2051-2054,Closed,Article,"Loaiciga, Hugo A.; Michaelsen, Joel; Garver, Sara; Haston, Laura; Leipnik, Roy B.",,"Loaiciga, Hugo A. (); Michaelsen, Joel (); Garver, Sara (); Haston, Laura (); Leipnik, Roy B. (University of California, Santa Barbara)",19,1,,,,https://app.dimensions.ai/details/publication/pub.1025057628,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
219,100,pub.1047311006,10.1111/j.1752-1688.1992.tb03187.x,,,TRUNCATED DISTRIBUTIONS IN HYDROLOGIC ANALYSIS1,JAWRA Journal of the American Water Resources Association,,,1992-10,1992,28,5,853-863,Closed,Article,"Loaiciga, Hugo A.; Michaelsen, Joel; Hudak, Paul F",,"Loaiciga, Hugo A. (University of California, Santa Barbara); Michaelsen, Joel (University of California, Santa Barbara); Hudak, Paul F (University of California, Santa Barbara)",10,2,,,,https://app.dimensions.ai/details/publication/pub.1047311006,09 Engineering; 0905 Civil Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0907 Environmental Engineering,09 Engineering,0905 Civil Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0907 Environmental Engineering
220,200,pub.1057605358,10.1061/(asce)0733-9496(1992)118:4(472.2),,,"Closure to “ Recurrence Interval of Geophysical Events ” by Hugo A. Loaiciga and Miguel A. Marino (May/June, 1991, Vol. 117, No. 3)",Journal of Water Resources Planning and Management,,,1992-07,1992,118,4,472-474,Closed,Article,"Loaiciga, Hugo A.; Marino, Miguel A.",,"Loaiciga, Hugo A. (); Marino, Miguel A. ()",0,0,,,,https://app.dimensions.ai/details/publication/pub.1057605358,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
221,100,pub.1008640042,10.1029/91wr02851,,,A location modeling approach for groundwater monitoring network augmentation,Water Resources Research,,,1992-03,1992,28,3,643-649,Closed,Article,"Hudak, Paul F.; Loaiciga, Hugo A.",,"Hudak, Paul F. (); Loaiciga, Hugo A. ()",45,2,,,,https://app.dimensions.ai/details/publication/pub.1008640042,09 Engineering; 0907 Environmental Engineering,09 Engineering,0907 Environmental Engineering,,,
222,200,pub.1057589951,10.1061/(asce)0733-9429(1992)118:1(11),,,Review of Ground‐Water Quality Monitoring Network Design,Journal of Hydraulic Engineering,,,1992-01,1992,118,1,11-37,Closed,Article,"Loaiciga, Hugo A.; Charbeneau, Randall J.; Everett, Lorne G.; Fogg, Graham E.; Hobbs, Benjamin F.; Rouhani, Shahrokh",,"Loaiciga, Hugo A. (); Charbeneau, Randall J. (); Everett, Lorne G. (); Fogg, Graham E. (); Hobbs, Benjamin F. (); Rouhani, Shahrokh ()",159,13,,,,https://app.dimensions.ai/details/publication/pub.1057589951,0905 Civil Engineering; 09 Engineering,0905 Civil Engineering,09 Engineering,,,
223,200,pub.1057605288,10.1061/(asce)0733-9496(1991)117:3(367),,,Recurrence Interval of Geophysical Events,Journal of Water Resources Planning and Management,,,1991-05,1991,117,3,367-382,Closed,Article,"Loaiciga, Hugo A.; Mariño, Miguel A.",,"Loaiciga, Hugo A. (); Mariño, Miguel A. ()",30,3,,,,https://app.dimensions.ai/details/publication/pub.1057605288,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
224,200,pub.1057605279,10.1061/(asce)0733-9496(1991)117:2(260),,,Mass Transport Modeling in Contaminated Buried‐Valley Aquifer,Journal of Water Resources Planning and Management,,,1991-03,1991,117,2,260-272,Closed,Article,"Hudak, Paul F.; Loaiciga, Hugo A.",,"Hudak, Paul F. (); Loaiciga, Hugo A. ()",8,0,,,,https://app.dimensions.ai/details/publication/pub.1057605279,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
225,100,pub.1008604861,10.1029/wr026i012p02897,,,Error Analysis and Stochastic Differentiability in Subsurface Flow Modeling,Water Resources Research,,,1990-12,1990,26,12,2897-2902,Closed,Article,"Loaiciga, Hugo A.; Mariño, Miguel A.",,"Loaiciga, Hugo A. (); Mariño, Miguel A. ()",10,0,,,,https://app.dimensions.ai/details/publication/pub.1008604861,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
226,100,pub.1041552952,10.1111/j.1752-1688.1990.tb01401.x,,,LINEAR PROGRAMS FOR NONLINEAR HYDROLOGIC ESTIMATION1,JAWRA Journal of the American Water Resources Association,,,1990-08,1990,26,4,645-656,Closed,Article,"Loaiciga, Hugo A.; Church, Richard L.",,"Loaiciga, Hugo A. (University of California, Santa Barbara); Church, Richard L. (University of California, Santa Barbara)",4,1,,,,https://app.dimensions.ai/details/publication/pub.1041552952,09 Engineering; 0905 Civil Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0907 Environmental Engineering,09 Engineering,0905 Civil Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0907 Environmental Engineering
227,200,pub.1057605185,10.1061/(asce)0733-9496(1989)115:5(699),,,Correlated Versus Uncorrelated Hydrologic Samples,Journal of Water Resources Planning and Management,,,1989-09,1989,115,5,699-705,Closed,Article,"Loaiciga, Hugo A.; Hudak, Paul F.",,"Loaiciga, Hugo A. (); Hudak, Paul F. ()",2,0,,,,https://app.dimensions.ai/details/publication/pub.1057605185,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
228,100,pub.1024987268,10.1029/wr025i008p01771,,,An optimization approach for groundwater quality monitoring network design,Water Resources Research,,,1989-08,1989,25,8,1771-1782,Closed,Article,"Loaiciga, Hugo A.",,"Loaiciga, Hugo A. ()",103,8,,,,https://app.dimensions.ai/details/publication/pub.1024987268,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
229,200,pub.1057589470,10.1061/(asce)0733-9429(1989)115:1(82),,,Variability of Empirical Flow Quantiles,Journal of Hydraulic Engineering,,,1989-01,1989,115,1,82-100,Closed,Article,"Loaiciga, Hugo A.",,"Loaiciga, Hugo A. ()",9,0,,,,https://app.dimensions.ai/details/publication/pub.1057589470,0905 Civil Engineering; 09 Engineering,0905 Civil Engineering,09 Engineering,,,
230,100,pub.1004897531,10.1029/wr024i011p01969,,,On the use of change constraints in reservoir design and operation modeling,Water Resources Research,,,1988-11,1988,24,11,1969-1975,Closed,Article,"Loaiciga, Hugo",,"Loaiciga, Hugo ()",14,0,,,,https://app.dimensions.ai/details/publication/pub.1004897531,0914 Resources Engineering and Extractive Metallurgy; 09 Engineering,0914 Resources Engineering and Extractive Metallurgy,09 Engineering,,,
231,200,pub.1028671543,10.1029/wr024i007p01221,,,Comment on “A natural gradient experiment on solute transport in a sand aquifer: 2. Spatial moments and the advection and dispersion of nonreactive tracers” by D. L. Freyberg,Water Resources Research,,,1988-07,1988,24,7,1221-1222,All OA; Gold,Article,"Loaiciga, Hugo A.",,"Loaiciga, Hugo A. ()",6,0,,,http://onlinelibrary.wiley.com/doi/10.1029/WR024i007p01221/pdf,https://app.dimensions.ai/details/publication/pub.1028671543,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
232,100,pub.1000480251,10.1007/bf01543455,,,Linear spatial interpolation: Analysis with an application to San Joaquin Valley,Stochastic Environmental Research and Risk Assessment,,,1988-06,1988,2,2,113-136,Closed,Article,"Loaiciga, H. A.; Shumway, R. H.; Yeh, W. W. -G.",,"Loaiciga, H. A. (Wright State University); Shumway, R. H. (University of California, Davis); Yeh, W. W. -G. (University of California Los Angeles)",2,0,,,,https://app.dimensions.ai/details/publication/pub.1000480251,01 Mathematical Sciences; 0104 Statistics,01 Mathematical Sciences,0104 Statistics,,,
233,200,pub.1057605087,10.1061/(asce)0733-9496(1988)114:1(78),,,Fitting Minima of Flows Via Maximum Likelihood,Journal of Water Resources Planning and Management,,,1988-01,1988,114,1,78-90,Closed,Article,"Loaiciga, Hugo A.; Marino, Miguel A.",,"Loaiciga, Hugo A. (); Marino, Miguel A. ()",11,0,,,,https://app.dimensions.ai/details/publication/pub.1057605087,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
234,100,pub.1034763961,10.1029/88eo00032,,,General groundwater session,Eos,,,1988,1988,69,3,47-47,Closed,Article,"Loaiciga, Hugo A.",,"Loaiciga, Hugo A. (Wright State University)",0,0,,,,https://app.dimensions.ai/details/publication/pub.1034763961,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
235,100,pub.1012997341,10.1016/s0167-5648(08)70116-3,,,Groundwater Monitoring Network Design,Developments in Water Science,Vol. 2 Numerical Methods for Transport and Hydrologic Processes,,1988,1988,36,,371-376,Closed,Chapter,"Loaiciga, H.A.",,"Loaiciga, H.A. (Wright State University)",2,0,,,,https://app.dimensions.ai/details/publication/pub.1012997341,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
236,200,pub.1035431333,10.1029/wr023i009p01797,,,Comment on “Evaluation of a ‘reliability programming’ reservoir model” by J. B. Strycharczyk and J. R. Stedinger,Water Resources Research,,,1987-09,1987,23,9,1797-1799,All OA; Gold,Article,"Loaiciga, Hugo A.; Mariño, Miguel A.; Mohammadi, Behzad",,"Loaiciga, Hugo A. (); Mariño, Miguel A. (); Mohammadi, Behzad ()",1,0,,,http://onlinelibrary.wiley.com/doi/10.1029/WR023i009p01797/pdf,https://app.dimensions.ai/details/publication/pub.1035431333,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
237,100,pub.1019991635,10.1007/bf01543888,,,The inverse problem and ground water management,Stochastic Environmental Research and Risk Assessment,,,1987-09,1987,1,3,161-168,Closed,Article,"Loaiciga, H. A.; Marino, M. A.",,"Loaiciga, H. A. (Wright State University); Marino, M. A. ()",3,0,,,,https://app.dimensions.ai/details/publication/pub.1019991635,01 Mathematical Sciences; 09 Engineering,01 Mathematical Sciences,09 Engineering,,,
238,100,pub.1027276358,10.1111/j.1752-1688.1987.tb00831.x,,,SIMULTANEOUS EQUATION SYSTEMS: A CONSISTENT ESTIMATOR FOR UNKNOWN PARAMETERS IN CONFINED AQUIFERS1,JAWRA Journal of the American Water Resources Association,,,1987-08,1987,23,4,541-554,Closed,Article,"Loaiciga, Hugo A.; Mariño, Miguel A.",,"Loaiciga, Hugo A. (Wright State University); Mariño, Miguel A. (Wright State University)",2,0,,,,https://app.dimensions.ai/details/publication/pub.1027276358,09 Engineering; 0905 Civil Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0907 Environmental Engineering,09 Engineering,0905 Civil Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0907 Environmental Engineering
239,100,pub.1037216569,10.1029/wr023i006p01027,,,"Parameter estimation in groundwater: Classical, Bayesian, and deterministic assumptions and their impact on management policies",Water Resources Research,,,1987-06,1987,23,6,1027-1035,Closed,Article,"Loaiciga, Hugo A.; Mariño, Miguel A.",,"Loaiciga, Hugo A. (); Mariño, Miguel A. ()",18,0,,,,https://app.dimensions.ai/details/publication/pub.1037216569,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
240,200,pub.1021085785,10.1029/wr023i005p00973,,,Comments on “Comparison of Gaussian conditional mean and kriging estimation in the geostatistical solution of the inverse problem” by R. J. Hoeksema and P. K. Kitanidis,Water Resources Research,,,1987-05,1987,23,5,973-974,All OA; Gold,Article,"Loaiciga, Hugo A.",,"Loaiciga, Hugo A. ()",2,0,,,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/WR023i005p00973,https://app.dimensions.ai/details/publication/pub.1021085785,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
241,100,pub.1007929329,10.1029/wr023i001p00092,,,The inverse problem for confined aquifer flow: Identification and estimation with extensions,Water Resources Research,,,1987-01,1987,23,1,92-104,Closed,Article,"Loaiciga, Hugo A.; Mariño, Miguel A.",,"Loaiciga, Hugo A. (); Mariño, Miguel A. ()",30,0,,,,https://app.dimensions.ai/details/publication/pub.1007929329,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
242,100,pub.1086068821,10.1007/bf00897096,,,On solution of the inverse problem for confined aquifer flow via maximum likelihood,Mathematical Geosciences,,,1986-10,1986,18,7,677-692,Closed,Article,"Loaiciga, Hugo A.; Mariño, Miguel A.",,"Loaiciga, Hugo A. (University of California, Davis); Mariño, Miguel A. (University of California, Davis)",3,0,,,,https://app.dimensions.ai/details/publication/pub.1086068821,01 Mathematical Sciences; 0104 Statistics,01 Mathematical Sciences,0104 Statistics,,,
243,100,pub.1052521138,10.1029/wr022i004p00483,,,Risk Analysis for Reservoir Operation,Water Resources Research,,,1986-04,1986,22,4,483-488,Closed,Article,"Loaiciga, Hugo A.; Mariño, Miguel A.",,"Loaiciga, Hugo A. (); Mariño, Miguel A. ()",22,2,,,,https://app.dimensions.ai/details/publication/pub.1052521138,1402 Applied Economics; 14 Economics,1402 Applied Economics,14 Economics,,,
244,100,pub.1024465515,10.1029/wr021i011p01575,,,An Approach to Parameter Estimation and Stochastic Control in Water Resources With an Application to Reservoir Operation,Water Resources Research,,,1985-11,1985,21,11,1575-1584,Closed,Article,"Loaiciga, Hugo A.; Mariño, Miguel A.",,"Loaiciga, Hugo A. (); Mariño, Miguel A. ()",23,0,,,,https://app.dimensions.ai/details/publication/pub.1024465515,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
245,100,pub.1046384382,10.1029/wr021i005p00631,,,Quadratic model for reservoir management: Application to the Central Valley Project,Water Resources Research,,,1985-05,1985,21,5,631-641,Closed,Article,"Mariño, Miguel A.; Loaiciga, Hugo A.",,"Mariño, Miguel A. (); Loaiciga, Hugo A. ()",34,4,,,,https://app.dimensions.ai/details/publication/pub.1046384382,09 Engineering; 14 Economics; 0905 Civil Engineering; 1402 Applied Economics; 0907 Environmental Engineering,09 Engineering,14 Economics,0905 Civil Engineering,1402 Applied Economics,0907 Environmental Engineering
246,100,pub.1041659805,10.1029/wr021i005p00619,,,Dynamic model for multireservoir operation,Water Resources Research,,,1985-05,1985,21,5,619-630,Closed,Article,"Mariño, Miguel A.; Loaiciga, Hugo A.",,"Mariño, Miguel A. (); Loaiciga, Hugo A. ()",42,0,,,,https://app.dimensions.ai/details/publication/pub.1041659805,0915 Interdisciplinary Engineering; 09 Engineering,0915 Interdisciplinary Engineering,09 Engineering,,,
