,"""About the data: Exported on Nov 01, 2019. Criteria: Researcher is Dar A Roberts. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.""
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
32,100,pub.1092298732,10.1080/01431161.2017.1388936,,,Multidate MESMA for monitoring vegetation growth forms in southern California shrublands,International Journal of Remote Sensing,,,2018-02,2018,39,3,655-683,Closed,Article,"Lippitt, Caitlin L.; Stow, Douglas A.; Roberts, Dar A.; Coulter, Lloyd L.",,"Lippitt, Caitlin L. (University of New Mexico); Stow, Douglas A. (San Diego State University); Roberts, Dar A. (University of California, Santa Barbara); Coulter, Lloyd L. (San Diego State University)",3,3,,,,https://app.dimensions.ai/details/publication/pub.1092298732,09 Engineering; 0909 Geomatic Engineering; 04 Earth Sciences; 0406 Physical Geography and Environmental Geoscience,09 Engineering,0909 Geomatic Engineering,04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,
33,100,pub.1092335651,10.1016/j.agrformet.2017.10.010,,,Thermal infrared imaging of conifer leaf temperatures: Comparison to thermocouple measurements and assessment of environmental influences,Agricultural and Forest Meteorology,,,2018-01,2018,248,,361-371,Closed,Article,"Kim, Youngil; Still, Christopher J.; Roberts, Dar A.; Goulden, Michael L.","Still, Christopher J.","Kim, Youngil (Oregon State University); Still, Christopher J. (Oregon State University); Roberts, Dar A. (University of California, Santa Barbara); Goulden, Michael L. (University of California, Irvine)",5,5,,,,https://app.dimensions.ai/details/publication/pub.1092335651,0607 Plant Biology; 06 Biological Sciences,0607 Plant Biology,06 Biological Sciences,,,
34,100,pub.1091894135,10.1016/j.apgeog.2017.08.018,,,"Thirty years of land use/cover change in the Caribbean: Assessing the relationship between urbanization and mangrove loss in Roatán, Honduras",Applied Geography,,,2017-11,2017,88,,84-93,Closed,Article,"Tuholske, Cascade; Tane, Zachary; López-Carr, David; Roberts, Dar; Cassels, Susan","Tuholske, Cascade","Tuholske, Cascade (University of California, Santa Barbara); Tane, Zachary (University of California, Santa Barbara; US Forest Service); López-Carr, David (University of California, Santa Barbara); Roberts, Dar (University of California, Santa Barbara); Cassels, Susan (University of California, Santa Barbara)",2,2,,0.96,,https://app.dimensions.ai/details/publication/pub.1091894135,16 Studies in Human Society; 1604 Human Geography; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,16 Studies in Human Society,1604 Human Geography,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,
35,100,pub.1092309380,10.5194/amt-10-3833-2017,,,"Airborne DOAS retrievals of methane, carbon dioxide, and water vapor concentrations at high spatial resolution: application to AVIRIS-NG",Atmospheric Measurement Techniques Discussions,,,2017-10-19,2017,10,10,3833-3850,All OA; Gold,Article,"Thorpe, Andrew K.; Frankenberg, Christian; Thompson, David R.; Duren, Riley M.; Aubrey, Andrew D.; Bue, Brian D.; Green, Robert O.; Gerilowski, Konstantin; Krings, Thomas; Borchardt, Jakob; Kort, Eric A.; Sweeney, Colm; Conley, Stephen; Roberts, Dar A.; Dennison, Philip E.",,"Thorpe, Andrew K. (Jet Propulsion Lab); Frankenberg, Christian (California Institute of Technology; Jet Propulsion Lab); Thompson, David R. (Jet Propulsion Lab); Duren, Riley M. (Jet Propulsion Lab); Aubrey, Andrew D. (Jet Propulsion Lab); Bue, Brian D. (Jet Propulsion Lab); Green, Robert O. (Jet Propulsion Lab); Gerilowski, Konstantin (University of Bremen); Krings, Thomas (University of Bremen); Borchardt, Jakob (University of Bremen); Kort, Eric A. (University of Michigan); Sweeney, Colm (Cooperative Institute for Research in Environmental Sciences); Conley, Stephen (Earth System Research Laboratory); Roberts, Dar A. (University of California, Santa Barbara); Dennison, Philip E. (University of Utah)",9,9,,2.73,https://www.atmos-meas-tech.net/10/3833/2017/amt-10-3833-2017.pdf,https://app.dimensions.ai/details/publication/pub.1092309380,04 Earth Sciences; 0401 Atmospheric Sciences,04 Earth Sciences,0401 Atmospheric Sciences,,,
36,500,pub.1091537682,10.1371/journal.pone.0183308,28873422,PMC5584941,Evaluating multiple causes of persistent low microwave backscatter from Amazon forests after the 2005 drought,PLoS ONE,,"Brazil; Droughts; Forests; Geography; Linear Models; Microwaves; Models, Statistical; Scattering, Radiation",2017-09-05,2017,12,9,e0183308,All OA; Gold,Article,"Frolking, Steve; Hagen, Stephen; Braswell, Bobby; Milliman, Tom; Herrick, Christina; Peterson, Seth; Roberts, Dar; Keller, Michael; Palace, Michael",,"Frolking, Steve (University of New Hampshire); Hagen, Stephen (Applied GeoSolutions (United States)); Braswell, Bobby (University of New Hampshire; Applied GeoSolutions (United States)); Milliman, Tom (University of New Hampshire); Herrick, Christina (University of New Hampshire); Peterson, Seth (University of California, Santa Barbara); Roberts, Dar (University of California, Santa Barbara); Keller, Michael (International Institute of Tropical Forestry; Jet Propulsion Lab); Palace, Michael (University of New Hampshire)",3,1,0,1.47,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0183308&type=printable,https://app.dimensions.ai/details/publication/pub.1091537682,09 Engineering; 0909 Geomatic Engineering; 0705 Forestry Sciences; 07 Agricultural and Veterinary Sciences,09 Engineering,0909 Geomatic Engineering,0705 Forestry Sciences,07 Agricultural and Veterinary Sciences,
37,500,pub.1090954336,10.1371/journal.pone.0181197,28767649,PMC5540489,"Oiling accelerates loss of salt marshes, southeastern Louisiana",PLoS ONE,,Environmental Monitoring; Environmental Restoration and Remediation; Geographic Information Systems; Louisiana; Petroleum Pollution; Wetlands,2017-08-02,2017,12,8,e0181197,All OA; Gold,Article,"Beland, Michael; Biggs, Trent W.; Roberts, Dar A.; Peterson, Seth H.; Kokaly, Raymond F.; Piazza, Sarai",,"Beland, Michael (San Diego State University; University of California, Santa Barbara); Biggs, Trent W. (San Diego State University); Roberts, Dar A. (University of California, Santa Barbara); Peterson, Seth H. (University of California, Santa Barbara); Kokaly, Raymond F. (United States Geological Survey); Piazza, Sarai (United States Geological Survey)",4,4,0,1.32,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0181197&type=printable,https://app.dimensions.ai/details/publication/pub.1090954336,0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,,,
38,100,pub.1085195892,10.1016/j.rse.2017.04.013,,,Mapping spectrally similar urban materials at sub-pixel scales,Remote Sensing of Environment,,,2017-06,2017,195,,170-183,Closed,Article,"Wetherley, Erin B.; Roberts, Dar A.; McFadden, Joseph P.","Wetherley, Erin B.","Wetherley, Erin B. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); McFadden, Joseph P. (University of California, Santa Barbara)",21,17,,8.28,,https://app.dimensions.ai/details/publication/pub.1085195892,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
39,100,pub.1085751869,10.5194/isprs-archives-xlii-1-w1-135-2017,,,REMOTE SENSING TECHNIQUES TO ASSESS POST-FIRE EFFECTS AT THE HILLSLOPE AND SUB-BASIN SCALES VIA MULTI-SCALE MODEL,"ISPRS - International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences",,,2017-05-31,2017,XLII-1-W1,,135-141,All OA; Gold,Article,"Brook, A.; Polinova, M.; Kopel, D.; Malkinson, D.; Wittenberg, L.; Roberts, D.; Shtober-Zisu, N.",,"Brook, A. (University of Haifa); Polinova, M. (University of Haifa); Kopel, D. (University of Haifa); Malkinson, D. (University of Haifa); Wittenberg, L. (University of Haifa); Roberts, D. (University of California, Santa Barbara); Shtober-Zisu, N. (University of Haifa)",1,1,,0.44,https://www.int-arch-photogramm-remote-sens-spatial-inf-sci.net/XLII-1-W1/135/2017/isprs-archives-XLII-1-W1-135-2017.pdf,https://app.dimensions.ai/details/publication/pub.1085751869,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
40,100,pub.1085384074,10.5194/amt-2017-51,,,"Airborne DOAS retrievals of methane, carbon dioxide, and water vapor concentrations at high spatial resolution: application to AVIRIS-NG",Atmospheric Measurement Techniques Discussions,,,2017-05-09,2017,,,1-23,All OA; Gold,Article,"Thorpe, Andrew K.; Frankenberg, Christian; Thompson, David R.; Duren, Riley M.; Aubrey, Andrew D.; Bue, Brian B.; Green, Robert O.; Gerilowski, Konstantin; Krings, Thomas; Borchard, Jakob; Kort, Eric A.; Sweeney, Colm; Conley, Stephen; Roberts, Dar A.; Dennison, Philip E.",,"Thorpe, Andrew K. (Jet Propulsion Lab); Frankenberg, Christian (California Institute of Technology; Jet Propulsion Lab); Thompson, David R. (Jet Propulsion Lab); Duren, Riley M. (Jet Propulsion Lab); Aubrey, Andrew D. (Jet Propulsion Lab); Bue, Brian B. (Jet Propulsion Lab); Green, Robert O. (Jet Propulsion Lab); Gerilowski, Konstantin (University of Bremen); Krings, Thomas (University of Bremen); Borchard, Jakob (University of Bremen); Kort, Eric A. (University of Michigan); Sweeney, Colm (Cooperative Institute for Research in Environmental Sciences); Conley, Stephen (Earth System Research Laboratory); Roberts, Dar A. (University of California, Santa Barbara); Dennison, Philip E. (University of Utah)",0,0,,0,https://doi.org/10.5194/amt-2017-51,https://app.dimensions.ai/details/publication/pub.1085384074,04 Earth Sciences; 0401 Atmospheric Sciences,04 Earth Sciences,0401 Atmospheric Sciences,,,
41,500,pub.1074220651,10.1016/j.scitotenv.2017.01.130,28131936,,"NDVI, scale invariance and the modifiable areal unit problem: An assessment of vegetation in the Adelaide Parklands",The Science of The Total Environment,,,2017-04,2017,584,,11-18,Closed,Article,"Nouri, Hamideh; Anderson, Sharolyn; Sutton, Paul; Beecham, Simon; Nagler, Pamela; Jarchow, Christopher J.; Roberts, Dar A.","Nouri, Hamideh","Nouri, Hamideh (University of Twente); Anderson, Sharolyn (University of South Australia); Sutton, Paul (University of South Australia; University of Denver); Beecham, Simon (University of South Australia); Nagler, Pamela (); Jarchow, Christopher J. (); Roberts, Dar A. (University of California, Santa Barbara)",9,9,0,3.97,,https://app.dimensions.ai/details/publication/pub.1074220651,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
42,100,pub.1032974857,10.1016/j.rse.2016.12.009,,,Burn severity mapping from Landsat MESMA fraction images and Land Surface Temperature,Remote Sensing of Environment,,,2017-03,2017,190,,83-95,"All OA; Green, Published",Article,"Quintano, Carmen; Fernandez-Manso, Alfonso; Roberts, Dar A.","Quintano, Carmen","Quintano, Carmen (University of Valladolid); Fernandez-Manso, Alfonso (University of Leon); Roberts, Dar A. (University of California, Santa Barbara)",19,15,,7.49,http://buleria.unileon.es/xmlui/bitstream/10612/6822/1/Burn%20severity.pdf,https://app.dimensions.ai/details/publication/pub.1032974857,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
43,100,pub.1058294649,10.1080/01431161.2016.1271477,,,Combining ground-based measurements and MODIS-based spectral vegetation indices to track biomass accumulation in post-fire chaparral,International Journal of Remote Sensing,,,2017-02,2017,38,3,728-741,Closed,Article,"Uyeda, Kellie A.; Stow, Douglas A.; Roberts, Dar A.; Riggan, Philip J.",,"Uyeda, Kellie A. (San Diego State University); Stow, Douglas A. (San Diego State University); Roberts, Dar A. (University of California, Santa Barbara); Riggan, Philip J. (Pacific Southwest Research Station)",3,3,,1.32,,https://app.dimensions.ai/details/publication/pub.1058294649,09 Engineering; 0909 Geomatic Engineering,09 Engineering,0909 Geomatic Engineering,,,
44,100,pub.1006433698,10.1016/j.rse.2016.08.003,,,Linking seasonal foliar traits to VSWIR-TIR spectroscopy across California ecosystems,Remote Sensing of Environment,,,2016-12,2016,186,Commun. Soil Sci. Plant Anal. 35 3–4 2004,322-338,Closed,Article,"Meerdink, Susan K.; Roberts, Dar A.; King, Jennifer Y.; Roth, Keely L.; Dennison, Philip E.; Amaral, Cibele H.; Hook, Simon J.","Meerdink, Susan K.","Meerdink, Susan K. (University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); King, Jennifer Y. (University of California, Santa Barbara); Roth, Keely L. (University of California, Davis); Dennison, Philip E. (University of Utah); Amaral, Cibele H. (Federal University of Viçosa); Hook, Simon J. (Jet Propulsion Lab)",16,16,,4.73,,https://app.dimensions.ai/details/publication/pub.1006433698,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
45,100,pub.1040026795,10.1016/j.agrformet.2016.07.017,,,"Continuous, long-term, high-frequency thermal imaging of vegetation: Uncertainties and recommended best practices",Agricultural and Forest Meteorology,,,2016-11,2016,228,Agric. Water Manage. 122 2013,315-326,"All OA; Green, Published",Article,"Aubrecht, Donald M.; Helliker, Brent R.; Goulden, Michael L.; Roberts, Dar A.; Still, Christopher J.; Richardson, Andrew D.","Aubrecht, Donald M.","Aubrecht, Donald M. (Harvard University); Helliker, Brent R. (University of Pennsylvania); Goulden, Michael L. (University of California, Irvine); Roberts, Dar A. (University of California, Santa Barbara); Still, Christopher J. (Oregon State University); Richardson, Andrew D. (Harvard University)",25,20,,6.65,https://escholarship.org/content/qt9fz9v32c/qt9fz9v32c.pdf?t=omt537,https://app.dimensions.ai/details/publication/pub.1040026795,0602 Ecology; 0699 Other Biological Sciences; 0705 Forestry Sciences; 0607 Plant Biology; 06 Biological Sciences; 07 Agricultural and Veterinary Sciences,0602 Ecology,0699 Other Biological Sciences,0705 Forestry Sciences,0607 Plant Biology,06 Biological Sciences
46,100,pub.1000467916,10.1016/j.rse.2016.06.015,,,Burn severity influence on post-fire vegetation cover resilience from Landsat MESMA fraction images time series in Mediterranean forest ecosystems,Remote Sensing of Environment,,,2016-10,2016,184,,112-123,"All OA; Green, Published",Article,"Fernandez-Manso, Alfonso; Quintano, Carmen; Roberts, Dar A.","Quintano, Carmen","Fernandez-Manso, Alfonso (University of Leon); Quintano, Carmen (University of Valladolid); Roberts, Dar A. (University of California, Santa Barbara)",27,17,,7.99,http://buleria.unileon.es/xmlui/bitstream/10612/6821/1/Remote%20Sensing%20of%20Environment.pdf,https://app.dimensions.ai/details/publication/pub.1000467916,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
47,100,pub.1037431473,10.1016/j.rse.2016.04.024,,,Mapping changing distributions of dominant species in oil-contaminated salt marshes of Louisiana using imaging spectroscopy,Remote Sensing of Environment,,,2016-09,2016,182,,192-207,All OA; Gold,Article,"Beland, Michael; Roberts, Dar A.; Peterson, Seth H.; Biggs, Trent W.; Kokaly, Raymond F.; Piazza, Sarai; Roth, Keely L.; Khanna, Shruti; Ustin, Susan L.","Beland, Michael","Beland, Michael (San Diego State University; University of California, Santa Barbara); Roberts, Dar A. (University of California, Santa Barbara); Peterson, Seth H. (University of California, Santa Barbara); Biggs, Trent W. (San Diego State University); Kokaly, Raymond F. (United States Geological Survey); Piazza, Sarai (); Roth, Keely L. (University of California, Davis); Khanna, Shruti (University of California, Davis); Ustin, Susan L. (University of California, Davis)",7,5,,2.07,https://manuscript.elsevier.com/S0034425716301882/pdf/S0034425716301882.pdf,https://app.dimensions.ai/details/publication/pub.1037431473,09 Engineering; 0909 Geomatic Engineering; 0406 Physical Geography and Environmental Geoscience; 04 Earth Sciences; 0404 Geophysics,09 Engineering,0909 Geomatic Engineering,0406 Physical Geography and Environmental Geoscience,04 Earth Sciences,0404 Geophysics
